Food_Item,Enhanced_Category,Calories_kcal,Protein_g,Carbohydrates_g,Fat_g,Fiber_g,Sugars_g,Sodium_mg,Weight_Loss_Score,Weight_Gain_Score,Maintenance_Score,Ectomorph_Score,Mesomorph_Score,Endomorph_Score,Meal_Timing,Portion_Recommendation,Overall_Quality,Nutrient_Density_Score,Protein_Efficiency,Original_Category,Somatotype_Category,Protein_Calories_Pct,Carb_Calories_Pct,Fat_Calories_Pct,Saturated_Fat_g,Cholesterol_mg,Total_Score
"Peas And Carrots, Fresh, Cooked, No Added Fat",vegetables,67.0,3.3,12.84,0.39,4.6,5.41,168.0,7,1,4,0,0,9,"pre_workout, lunch, dinner",150-200g,10.5,10.0,0.05,Other vegetables and combinations,vegetables,19.7,76.66,5.24,0.05,0.0,12
"Collards, Fresh, Cooked, No Added Fat",vegetables,34.0,3.24,5.81,0.65,4.3,0.49,143.0,7,1,4,0,0,9,"lunch, dinner",150-200g,10.5,10.0,0.1,Other dark green vegetables,vegetables,38.12,68.35,17.21,0.06,0.0,12
"Greens, Fresh, Cooked, Fat Added",vegetables,58.0,2.89,5.02,3.4,4.1,0.72,163.0,7,1,4,0,0,9,"lunch, dinner",150-200g,10.5,10.0,0.05,Other dark green vegetables,vegetables,19.93,34.62,52.76,0.75,2.0,12
"Greens, Fresh, Cooked, No Added Fat",vegetables,37.0,2.97,5.16,0.97,4.2,0.74,159.0,7,1,4,0,0,9,"lunch, dinner",150-200g,10.5,10.0,0.08,Other dark green vegetables,vegetables,32.11,55.78,23.59,0.11,0.0,12
Beef And Noodles With Tomato-Based Sauce,vegetables,115.0,8.74,10.67,3.93,0.4,2.02,274.0,5,3,7,0,0,7,"pre_workout, lunch, dinner, snack",150-200g,10.485,7.95,0.08,Meat mixed dishes,other,30.4,37.11,30.76,1.54,23.0,15
"Beef With Vegetables Excluding Carrots, Broccoli, And Dark-Green Leafy; No Potatoes, Tomato-Based Sauce",vegetables,115.0,7.67,5.96,7.18,1.4,2.23,301.0,4,3,8,0,0,7,"lunch, dinner, snack",150-200g,10.467,7.89,0.07,Meat mixed dishes,other,26.68,20.73,56.19,1.44,19.0,15
"Pork And Vegetables Excluding Carrots, Broccoli, And Dark-Green Leafy; No Potatoes, Tomato-Based Sauce",vegetables,118.0,7.81,6.44,7.14,1.5,2.42,305.0,4,3,8,0,0,7,"lunch, dinner, snack",150-200g,10.467,7.89,0.07,Meat mixed dishes,other,26.47,21.83,54.46,1.48,19.0,15
"Chicken Or Turkey, Breaded, Fried, Garden Salad With Bacon And Cheese, Chicken And/Or Turkey, Bacon, Cheese, Lettuce And/Or Greens, Tomato And/Or Carrots, Other Vegetables, No Dressing",vegetables,122.0,6.78,6.36,7.72,1.2,1.21,256.0,5,3,8,0,0,7,"lunch, dinner, snack",150-200g,10.462,6.54,0.06,Poultry mixed dishes,other,22.23,20.85,56.95,2.31,21.0,16
"Chicken Or Turkey, Breaded, Fried, Caesar Garden Salad, Chicken And/Or Turkey, Lettuce, Tomatoes, Cheese, No Dressing",vegetables,115.0,6.31,7.08,6.85,1.2,0.95,247.0,5,3,8,0,0,7,"lunch, dinner, snack",150-200g,10.459,6.53,0.05,Poultry mixed dishes,other,21.95,24.63,53.61,1.53,18.0,16
"Beef With Vegetables Including Carrots, Broccoli, And/Or Dark-Green Leafy; No Potatoes, Mushroom Sauce",vegetables,115.0,7.8,5.24,7.16,1.1,1.59,307.0,4,3,8,0,0,7,"lunch, dinner, snack",150-200g,10.421999999999999,7.74,0.07,Meat mixed dishes,other,27.13,18.23,56.03,1.65,20.0,15
"Chicken Or Turkey, Breaded, Fried, Garden Salad With Cheese, Chicken And/Or Turkey, Cheese, Lettuce And/Or Greens, Tomato And/Or Carrots, Other Vegetables, No Dressing",vegetables,123.0,6.5,6.47,7.9,1.3,1.4,217.0,5,3,8,0,0,7,"lunch, dinner, snack",150-200g,10.402,6.34,0.05,Poultry mixed dishes,other,21.14,21.04,57.8,2.78,22.0,16
Spinach Souffle,vegetables,128.0,5.72,7.13,8.64,1.1,2.48,160.0,5,3,8,1,0,7,"lunch, dinner, snack",150-200g,10.399000000000001,5.33,0.04,Vegetable dishes,other,17.88,22.28,60.75,4.13,101.0,16
"Berries, Frozen",vegetables,52.0,0.76,12.47,0.34,4.1,6.59,1.0,7,1,4,0,0,9,"pre_workout, lunch, dinner",150-200g,10.305,9.35,0.01,Blueberries and other berries,fruits,5.85,95.92,5.88,0.02,0.0,12
"Beef With Vegetables Excluding Carrots, Broccoli, And Dark-Green Leafy; No Potatoes, Mushroom Sauce",vegetables,121.0,7.85,6.97,7.16,1.0,1.51,318.0,4,3,8,0,0,7,"lunch, dinner, snack",150-200g,10.293,7.31,0.06,Meat mixed dishes,other,25.95,23.04,53.26,1.65,20.0,15
"Spinach Salad, No Dressing",vegetables,84.0,7.02,2.09,5.07,1.2,0.54,220.0,5,3,5,0,0,7,"lunch, dinner, snack",150-200g,10.237,9.79,0.08,Vegetable dishes,other,33.43,9.95,54.32,1.55,86.0,13
"Chicken Or Turkey, Potatoes, And Vegetables Including Carrots, Broccoli, And/Or Dark-Green Leafy; Cheese Sauce",vegetables,129.0,7.54,11.71,5.93,1.4,0.96,343.0,4,3,8,0,0,7,"pre_workout, lunch, dinner, snack",150-200g,10.179,6.93,0.06,Poultry mixed dishes,other,23.38,36.31,41.37,2.54,26.0,15
"Beef, Potatoes, And Vegetables Including Carrots, Broccoli, And/Or Dark-Green Leafy; No Sauce",vegetables,126.0,6.93,13.46,5.15,1.8,1.19,313.0,4,3,8,0,0,7,"pre_workout, lunch, dinner, snack",150-200g,10.179,6.93,0.06,Meat mixed dishes,other,22.0,42.73,36.79,1.09,16.0,15
"Venison Or Deer, Noodles, And Vegetables Including Carrots, Broccoli, And/Or Dark-Green Leafy; Tomato-Based Sauce",vegetables,130.0,7.43,13.64,5.11,1.5,1.61,311.0,4,3,8,0,0,7,"pre_workout, lunch, dinner, snack",150-200g,10.161,6.87,0.06,Meat mixed dishes,other,22.86,41.97,35.38,0.97,28.0,15
"Chicken Or Turkey, Potatoes, And Vegetables Excluding Carrots, Broccoli, And Dark-Green Leafy; Cheese Sauce",vegetables,133.0,7.57,12.86,5.93,1.3,0.9,337.0,4,3,8,0,0,7,"pre_workout, lunch, dinner, snack",150-200g,10.100999999999999,6.67,0.06,Poultry mixed dishes,other,22.77,38.68,40.13,2.54,26.0,15
"Venison Or Deer, Noodles, And Vegetables Excluding Carrots, Broccoli, And Dark-Green Leafy; Tomato-Based Sauce",vegetables,134.0,7.47,14.75,5.11,1.4,1.55,305.0,4,3,8,0,0,7,"pre_workout, lunch, dinner, snack",150-200g,10.086,6.62,0.06,Meat mixed dishes,other,22.3,44.03,34.32,0.98,28.0,15
"Beef, Potatoes, And Vegetables, Excluding Carrots, Broccoli, And Dark-Green Leafy; No Sauce",vegetables,131.0,6.97,14.97,5.1,1.7,1.12,305.0,4,3,8,0,0,7,"pre_workout, lunch, dinner, snack",150-200g,10.086,6.62,0.05,Meat mixed dishes,other,21.28,45.71,35.04,1.09,16.0,15
"Ravioli, Meat-Filled, With Tomato Sauce Or Meat Sauce",vegetables,148.0,8.74,14.46,6.25,1.0,1.73,593.0,4,4,7,0,0,7,"pre_workout, lunch, dinner, snack",150-200g,10.074,6.58,0.06,"Pasta mixed dishes, excludes macaroni and cheese",quick_carbs,23.62,39.08,38.01,2.03,65.0,15
"Beef, Noodles, And Vegetables Including Carrots, Broccoli, And/Or Dark-Green Leafy; Tomato-Based Sauce",vegetables,126.0,6.74,13.74,5.06,1.5,1.62,310.0,4,3,8,0,0,7,"pre_workout, lunch, dinner, snack",150-200g,10.062,6.54,0.05,Meat mixed dishes,other,21.4,43.62,36.14,1.04,25.0,15
"Pork, Potatoes, And Vegetables Including Carrots, Broccoli, And/Or Dark-Green Leafy; No Sauce",vegetables,128.0,6.55,13.44,5.43,1.8,1.19,316.0,4,3,8,0,0,7,"pre_workout, lunch, dinner, snack",150-200g,10.056,6.52,0.05,Meat mixed dishes,other,20.47,42.0,38.18,1.13,14.0,15
"Chicken Or Turkey And Vegetables Including Carrots, Broccoli, And/Or Dark-Green Leafy; No Potatoes, Tomato-Based Sauce",vegetables,113.0,7.23,4.42,7.8,1.6,2.47,365.0,4,3,7,0,0,7,"lunch, dinner, snack",150-200g,10.043000000000001,7.81,0.06,Poultry mixed dishes,other,25.59,15.65,62.12,1.22,26.0,14
"Ham Or Pork, Noodles, And Vegetables Including Carrots, Broccoli, And/Or Dark-Green Leafy; Tomato-Based Sauce",vegetables,125.0,6.48,13.75,5.02,1.5,1.62,314.0,4,3,8,0,0,7,"pre_workout, lunch, dinner, snack",150-200g,10.014,6.38,0.05,Meat mixed dishes,other,20.74,44.0,36.14,1.03,24.0,15
"Beef, Noodles, And Vegetables Excluding Carrots, Broccoli, And Dark-Green Leafy; Tomato-Based Sauce",vegetables,130.0,6.77,14.86,5.07,1.4,1.56,306.0,4,3,8,0,0,7,"pre_workout, lunch, dinner, snack",150-200g,9.984,6.28,0.05,Meat mixed dishes,other,20.83,45.72,35.1,1.04,25.0,15
"Beef, Noodles, And Vegetables Including Carrots, Broccoli, And/Or Dark-Green Leafy; Mushroom Sauce",vegetables,125.0,6.6,13.58,5.06,1.2,1.13,303.0,4,3,8,0,0,7,"pre_workout, lunch, dinner, snack",150-200g,9.972,6.24,0.05,Meat mixed dishes,other,21.12,43.46,36.43,1.16,24.0,15
"Pork, Potatoes, And Vegetables Excluding Carrots, Broccoli, And Dark-Green Leafy; No Sauce",vegetables,133.0,6.59,14.94,5.44,1.7,1.12,308.0,4,3,8,0,0,7,"pre_workout, lunch, dinner, snack",150-200g,9.969,6.23,0.05,Meat mixed dishes,other,19.82,44.93,36.81,1.13,14.0,15
"Chicken Or Turkey, Potatoes, And Vegetables Including Carrots, Broccoli, And/Or Dark-Green Leafy; No Sauce",vegetables,129.0,6.16,13.29,5.97,1.8,1.18,345.0,4,3,8,0,0,7,"pre_workout, lunch, dinner, snack",150-200g,9.951,6.17,0.05,Poultry mixed dishes,other,19.1,41.21,41.65,0.94,20.0,15
"Beef, Noodles, And Vegetables Including Carrots, Broccoli, And/Or Dark-Green Leafy; Gravy",vegetables,127.0,6.65,13.81,5.04,1.1,0.75,305.0,4,3,8,0,0,7,"pre_workout, lunch, dinner, snack",150-200g,9.93,6.1,0.05,Meat mixed dishes,other,20.94,43.5,35.72,1.11,26.0,15
"Dandelion Greens, Raw",vegetables,45.0,2.7,9.2,0.7,3.5,0.71,76.0,7,1,4,0,0,7,"lunch, dinner",150-200g,9.9,10.0,0.06,Other dark green vegetables,vegetables,24.0,81.78,14.0,0.17,0.0,12
"Fennel Bulb, Raw",vegetables,31.0,1.24,7.3,0.2,3.1,3.93,52.0,7,1,4,0,0,7,"lunch, dinner",150-200g,9.9,10.0,0.04,Other vegetables and combinations,vegetables,16.0,94.19,5.81,0.09,0.0,12
"Eggplant, Raw",vegetables,25.0,0.98,5.88,0.18,3.0,3.53,2.0,7,1,4,0,0,7,"lunch, dinner",150-200g,9.9,10.0,0.04,Other vegetables and combinations,vegetables,15.68,94.08,6.48,0.03,0.0,12
"Eggplant, Cooked, No Added Fat",vegetables,27.0,1.05,6.3,0.19,3.2,3.78,127.0,7,1,4,0,0,7,"lunch, dinner",150-200g,9.9,10.0,0.04,Other vegetables and combinations,vegetables,15.56,93.33,6.33,0.04,0.0,12
"Cabbage, Savoy, Cooked",vegetables,51.0,2.02,6.16,2.75,3.1,2.29,154.0,7,1,4,0,0,7,"lunch, dinner",150-200g,9.9,10.0,0.04,Cabbage,other,15.84,48.31,48.53,0.71,2.0,12
"Mustard Greens, Fresh, Cooked, Fat Added",vegetables,53.0,2.99,4.87,3.18,3.3,1.38,151.0,7,1,4,0,0,7,"lunch, dinner",150-200g,9.9,10.0,0.06,Other dark green vegetables,vegetables,22.57,36.75,54.0,0.73,2.0,12
"Peppers, Banana, Raw",vegetables,27.0,1.66,5.35,0.45,3.4,1.95,13.0,7,1,4,0,0,7,"lunch, dinner",150-200g,9.9,10.0,0.06,Other vegetables and combinations,vegetables,24.59,79.26,15.0,0.05,0.0,12
"Peas And Carrots, Frozen, Cooked, No Added Fat",vegetables,58.0,2.97,11.06,0.37,3.8,4.29,185.0,7,1,4,0,0,7,"pre_workout, lunch, dinner",150-200g,9.9,10.0,0.05,Other vegetables and combinations,vegetables,20.48,76.28,5.74,0.02,0.0,12
"Mustard Greens, Raw",vegetables,27.0,2.86,4.67,0.42,3.2,1.32,20.0,7,1,4,0,0,7,"lunch, dinner",150-200g,9.9,10.0,0.11,Other dark green vegetables,vegetables,42.37,69.19,14.0,0.01,0.0,12
"Peas And Carrots, Canned, Cooked, No Added Fat",vegetables,46.0,2.56,8.45,0.5,3.2,2.74,258.0,7,1,4,0,0,7,"lunch, dinner",150-200g,9.9,10.0,0.06,Other vegetables and combinations,vegetables,22.26,73.48,9.78,0.09,0.0,12
"Okra, Fresh, Cooked, No Added Fat",vegetables,35.0,2.07,7.99,0.2,3.4,1.59,132.0,7,1,4,0,0,7,"lunch, dinner",150-200g,9.9,10.0,0.06,Other vegetables and combinations,vegetables,23.66,91.31,5.14,0.03,0.0,12
"Mustard Greens, Fresh, Cooked, No Added Fat",vegetables,29.0,3.07,5.01,0.45,3.4,1.42,146.0,7,1,4,0,0,7,"lunch, dinner",150-200g,9.9,10.0,0.11,Other dark green vegetables,vegetables,42.34,69.1,13.97,0.01,0.0,12
"Green Beans, Fresh, Cooked, No Added Fat",vegetables,42.0,2.05,7.7,0.29,3.1,2.42,121.0,7,1,4,0,0,7,"lunch, dinner",150-200g,9.9,10.0,0.05,String beans,complex_carbs,19.52,73.33,6.21,0.05,0.0,12
"Green Beans, Raw",vegetables,40.0,1.97,7.41,0.28,3.0,2.33,0.0,7,1,4,0,0,7,"lunch, dinner",150-200g,9.9,10.0,0.05,String beans,complex_carbs,19.7,74.1,6.3,0.05,0.0,12
"Broccoli, Frozen, Cooked, No Added Fat",vegetables,28.0,3.09,5.33,0.12,3.0,1.47,127.0,7,1,4,0,0,7,"lunch, dinner",150-200g,9.9,10.0,0.11,Broccoli,vegetables,44.14,76.14,3.86,0.02,0.0,12
"Beet Greens, Raw",vegetables,22.0,2.2,4.33,0.13,3.7,0.5,226.0,7,1,4,0,0,7,"lunch, dinner",150-200g,9.9,10.0,0.1,Other dark green vegetables,vegetables,40.0,78.73,5.32,0.02,0.0,12
"Kohlrabi, Raw",vegetables,27.0,1.7,6.2,0.1,3.6,2.6,20.0,7,1,4,0,0,7,"lunch, dinner",150-200g,9.9,10.0,0.06,Other vegetables and combinations,vegetables,25.19,91.85,3.33,0.01,0.0,12
"Kohlrabi, Cooked",vegetables,51.0,1.72,6.26,2.75,3.6,2.63,146.0,7,1,4,0,0,7,"lunch, dinner",150-200g,9.9,10.0,0.03,Other vegetables and combinations,vegetables,13.49,49.1,48.53,0.71,2.0,12
"Broccoflower, Cooked",vegetables,55.0,2.98,6.15,2.96,3.2,3.06,149.0,7,1,4,0,0,7,"lunch, dinner",150-200g,9.9,10.0,0.05,Other vegetables and combinations,vegetables,21.67,44.73,48.44,0.74,2.0,12
"Turrnip Greens, As To Form, Cooked",vegetables,42.0,1.11,4.23,2.77,3.4,0.52,149.0,7,1,4,0,0,7,"lunch, dinner",150-200g,9.9,10.0,0.03,Other dark green vegetables,vegetables,10.57,40.29,59.36,0.72,2.0,12
"Broccoflower, Raw",vegetables,31.0,2.95,6.09,0.3,3.2,3.03,23.0,7,1,4,0,0,7,"lunch, dinner",150-200g,9.9,10.0,0.1,Other vegetables and combinations,vegetables,38.06,78.58,8.71,0.05,0.0,12
"Turnip Greens, Frozen, Cooked, No Added Fat",vegetables,29.0,3.34,4.96,0.42,3.4,0.75,131.0,7,1,4,0,0,7,"lunch, dinner",150-200g,9.9,10.0,0.12,Other dark green vegetables,vegetables,46.07,68.41,13.03,0.1,0.0,12
"Turnip Greens, Frozen, Cooked, Fat Added",vegetables,51.0,3.25,4.83,2.95,3.3,0.73,136.0,7,1,4,0,0,7,"lunch, dinner",150-200g,9.9,10.0,0.06,Other dark green vegetables,vegetables,25.49,37.88,52.06,0.76,2.0,12
"Broccoli, Cauliflower And Carrots, Cooked, No Added Fat",vegetables,28.0,1.76,5.59,0.34,3.0,2.19,146.0,7,1,4,0,0,7,"lunch, dinner",150-200g,9.9,10.0,0.06,Other vegetables and combinations,vegetables,25.14,79.86,10.93,0.06,0.0,12
"Brussels Sprouts, As To Form, Cooked",vegetables,67.0,3.42,9.03,2.96,3.8,2.22,151.0,7,1,4,0,0,7,"lunch, dinner",150-200g,9.9,10.0,0.05,Other vegetables and combinations,vegetables,20.42,53.91,39.76,0.76,2.0,12
"Green Beans, Frozen, Cooked, No Added Fat",vegetables,28.0,1.49,6.43,0.17,3.0,1.87,117.0,7,1,4,0,0,7,"lunch, dinner",150-200g,9.9,10.0,0.05,String beans,complex_carbs,21.29,91.86,5.46,0.04,0.0,12
"Brussels Sprouts, Fresh, Cooked, Fat Added",vegetables,67.0,3.42,9.03,2.96,3.8,2.22,151.0,7,1,4,0,0,7,"lunch, dinner",150-200g,9.9,10.0,0.05,Other vegetables and combinations,vegetables,20.42,53.91,39.76,0.76,2.0,12
"Brussels Sprouts, Fresh, Cooked, No Added Fat",vegetables,45.0,3.51,9.3,0.31,3.9,2.28,147.0,7,1,4,0,0,7,"lunch, dinner",150-200g,9.9,10.0,0.08,Other vegetables and combinations,vegetables,31.2,82.67,6.2,0.06,0.0,12
"Brussels Sprouts, Raw",vegetables,43.0,3.38,8.95,0.3,3.8,2.2,25.0,7,1,4,0,0,7,"lunch, dinner",150-200g,9.9,10.0,0.08,Other vegetables and combinations,vegetables,31.44,83.26,6.28,0.06,0.0,12
"Eggplant, Cooked, As Ingredient",vegetables,27.0,1.05,6.32,0.19,3.2,3.8,2.0,7,1,4,0,0,7,"lunch, dinner",150-200g,9.9,10.0,0.04,Not included in a food category,other,15.56,93.63,6.33,0.04,0.0,12
"Turnip Greens, Fresh, Cooked, No Added Fat",vegetables,20.0,1.14,4.35,0.23,3.5,0.53,145.0,7,1,4,0,0,7,"lunch, dinner",150-200g,9.9,10.0,0.06,Other dark green vegetables,vegetables,22.8,87.0,10.35,0.05,0.0,12
"Mustard Greens, As To Form, Cooked",vegetables,53.0,2.99,4.87,3.18,3.3,1.38,151.0,7,1,4,0,0,7,"lunch, dinner",150-200g,9.9,10.0,0.06,Other dark green vegetables,vegetables,22.57,36.75,54.0,0.73,2.0,12
"Turnip Greens, Fresh, Cooked, Fat Added",vegetables,42.0,1.11,4.23,2.77,3.4,0.52,149.0,7,1,4,0,0,7,"lunch, dinner",150-200g,9.9,10.0,0.03,Other dark green vegetables,vegetables,10.57,40.29,59.36,0.72,2.0,12
"Green Beans, Cooked, As Ingredient",vegetables,42.0,2.05,7.72,0.29,3.1,2.43,0.0,7,1,4,0,0,7,"lunch, dinner",150-200g,9.9,10.0,0.05,Not included in a food category,other,19.52,73.52,6.21,0.05,0.0,12
"Carrots, Frozen, Cooked, No Added Fat",vegetables,39.0,0.81,7.9,0.47,3.2,4.19,182.0,7,1,4,0,0,7,"lunch, dinner",150-200g,9.9,10.0,0.02,Carrots,vegetables,8.31,81.03,10.85,0.0,0.0,12
"Spinach, Frozen, Cooked, No Added Fat",vegetables,34.0,4.0,4.79,0.87,3.7,0.51,212.0,7,1,4,0,0,7,"lunch, dinner",150-200g,9.9,10.0,0.12,Spinach,vegetables,47.06,56.35,23.03,0.16,0.0,12
"Snowpeas, Frozen, Cooked, No Added Fat",vegetables,52.0,3.49,8.99,0.38,3.1,4.81,121.0,7,1,4,0,0,7,"lunch, dinner",150-200g,9.9,10.0,0.07,Other vegetables and combinations,vegetables,26.85,69.15,6.58,0.07,0.0,12
"Shrimp Garden Salad, Shrimp, Lettuce, Eggs, Tomato And/Or Carrots, Other Vegetables, No Dressing",vegetables,65.0,8.28,2.77,2.04,0.8,1.25,289.0,5,3,4,0,0,7,"lunch, dinner, snack",150-200g,9.9,10.0,0.13,Seafood mixed dishes,lean_proteins,50.95,17.05,28.25,0.55,126.0,12
"Chicken Or Turkey Caesar Garden Salad, Chicken And/Or Turkey, Lettuce, Tomato, Cheese, No Dressing",vegetables,63.0,8.52,2.99,1.94,1.0,0.99,265.0,5,3,4,0,0,7,"lunch, dinner, snack",150-200g,9.9,10.0,0.14,Poultry mixed dishes,other,54.1,18.98,27.71,0.75,23.0,12
"Soup, Split Pea",vegetables,61.0,3.55,10.59,0.7,3.8,2.16,244.0,7,1,4,0,0,7,"pre_workout, lunch, dinner",150-200g,9.9,10.0,0.06,"Soups, broth-based",other,23.28,69.44,10.33,0.1,0.0,12
"Spinach, Frozen, Cooked With Butter Or Margarine",vegetables,53.0,3.9,4.66,3.03,3.6,0.5,223.0,7,1,4,0,0,7,"lunch, dinner",150-200g,9.9,10.0,0.07,Spinach,vegetables,29.43,35.17,51.45,1.1,4.0,12
"Spinach, Frozen, Cooked, Fat Added, As To Fat Type",vegetables,56.0,3.89,4.65,3.39,3.6,0.5,215.0,7,1,4,0,0,7,"lunch, dinner",150-200g,9.9,10.0,0.07,Spinach,vegetables,27.79,33.21,54.48,0.82,2.0,12
"Parsley, Raw",vegetables,36.0,2.97,6.33,0.79,3.3,0.85,56.0,7,1,4,0,0,7,"lunch, dinner",150-200g,9.9,10.0,0.08,Not included in a food category,other,33.0,70.33,19.75,0.13,0.0,12
"Soup, Lentil",vegetables,60.0,3.82,10.2,0.69,3.7,1.72,244.0,7,1,4,0,0,7,"pre_workout, lunch, dinner",150-200g,9.9,10.0,0.06,"Soups, broth-based",other,25.47,68.0,10.35,0.1,0.0,12
"Seafood Garden Salad With Seafood, Lettuce, Eggs, Vegetables Excluding Tomato And Carrots, No Dressing",vegetables,64.0,8.41,2.39,2.05,0.7,1.01,256.0,5,3,4,0,0,7,"lunch, dinner, snack",150-200g,9.9,10.0,0.13,Seafood mixed dishes,lean_proteins,52.56,14.94,28.83,0.58,110.0,12
"Spinach, Frozen, Cooked With Oil",vegetables,59.0,3.88,4.65,3.75,3.6,0.49,206.0,7,1,4,0,0,7,"lunch, dinner",150-200g,9.9,10.0,0.07,Spinach,vegetables,26.31,31.53,57.2,0.54,0.0,12
"Beef, Noodles, And Vegetables Excluding Carrots, Broccoli, And Dark-Green Leafy; Mushroom Sauce",vegetables,129.0,6.63,14.63,5.03,1.1,1.08,310.0,4,3,8,0,0,7,"pre_workout, lunch, dinner, snack",150-200g,9.897,5.99,0.05,Meat mixed dishes,other,20.56,45.36,35.09,1.15,24.0,15
"Chicken Or Turkey And Vegetables Excluding Carrots, Broccoli, And Dark-Green Leafy; No Potatoes, Tomato-Based Sauce",vegetables,120.0,7.28,6.35,7.81,1.5,2.38,366.0,4,3,7,0,0,7,"lunch, dinner, snack",150-200g,9.896,7.32,0.06,Poultry mixed dishes,other,24.27,21.17,58.57,1.22,26.0,14
"Chicken Or Turkey And Vegetables Including Carrots, Broccoli, And/Or Dark-Green Leafy; No Potatoes, Gravy",vegetables,112.0,7.1,4.47,7.44,1.0,1.0,367.0,4,3,7,0,0,7,"lunch, dinner, snack",150-200g,9.869,7.23,0.06,Poultry mixed dishes,other,25.36,15.96,59.79,1.3,28.0,14
"Chicken Or Turkey, Noodles, And Vegetables Including Carrots, Broccoli, And/Or Dark-Green Leafy; Tomato-Based Sauce",vegetables,130.0,6.16,13.58,5.84,1.5,1.6,348.0,4,3,8,0,0,7,"pre_workout, lunch, dinner, snack",150-200g,9.866999999999999,5.89,0.05,Poultry mixed dishes,other,18.95,41.78,40.43,0.94,28.0,15
"Beef, Noodles, And Vegetables Excluding Carrots, Broccoli, And Dark-Green Leafy; Gravy",vegetables,131.0,6.68,14.94,5.05,1.0,0.7,305.0,4,3,8,0,0,7,"pre_workout, lunch, dinner, snack",150-200g,9.858,5.86,0.05,Meat mixed dishes,other,20.4,45.62,34.69,1.12,26.0,15
"Ham And Vegetables Including Carrots Broccoli, And/Or Dark- Green Leafy; No Potatoes, No Sauce",vegetables,115.0,7.45,2.59,8.28,1.2,1.1,767.0,4,2,7,1,0,7,"lunch, dinner, snack",150-200g,9.856,7.52,0.06,Meat mixed dishes,other,25.91,9.01,64.8,1.68,18.0,13
"Venison Or Deer, Potatoes, And Vegetables Including Carrots, Broccoli, And/Or Dark-Green Leafy; Gravy",vegetables,127.0,5.95,11.17,6.5,1.4,0.94,317.0,4,3,8,0,0,7,"pre_workout, lunch, dinner, snack",150-200g,9.837,5.79,0.05,Meat mixed dishes,other,18.74,35.18,46.06,1.17,16.0,15
"Pear, Asian, Raw",vegetables,42.0,0.5,10.65,0.23,3.6,7.05,0.0,7,1,4,0,0,7,"pre_workout, lunch, dinner",150-200g,9.828000000000001,9.76,0.01,Pears,other,4.76,100.0,4.93,0.01,0.0,12
"Venison Or Deer, Potatoes, And Vegetables Excluding Carrots, Broccoli, And Dark-Green Leafy; Gravy",vegetables,127.0,6.01,12.31,6.1,1.3,0.9,312.0,4,3,8,0,0,7,"pre_workout, lunch, dinner, snack",150-200g,9.828,5.76,0.05,Meat mixed dishes,other,18.93,38.77,43.23,1.12,16.0,15
"Pasta With Tomato-Based Sauce, Cheese And Meat",vegetables,147.0,7.61,13.34,7.1,0.8,1.29,325.0,4,3,8,0,0,7,"pre_workout, lunch, dinner, snack",150-200g,9.816,5.72,0.05,"Pasta mixed dishes, excludes macaroni and cheese",quick_carbs,20.71,36.3,43.47,2.73,62.0,15
"Chicken Or Turkey, Noodles, And Vegetables Including Carrots, Broccoli, And/Or Dark-Green Leafy; Cream Sauce, White Sauce, Or Mushroom Sauce",vegetables,128.0,6.06,13.46,5.64,1.2,1.12,338.0,4,3,8,0,0,7,"pre_workout, lunch, dinner, snack",150-200g,9.801,5.67,0.05,Poultry mixed dishes,other,18.94,42.06,39.66,1.05,26.0,15
"Chicken Or Turkey, Noodles, And Vegetables Excluding Carrots, Broccoli, And Dark-Green Leafy; Tomato-Based Sauce",vegetables,134.0,6.19,14.69,5.84,1.4,1.55,342.0,4,3,8,0,0,7,"pre_workout, lunch, dinner, snack",150-200g,9.798,5.66,0.05,Poultry mixed dishes,other,18.48,43.85,39.22,0.94,28.0,15
"Beef, Potatoes, And Vegetables Including Carrots, Broccoli, And/Or Dark-Green Leafy; Tomato-Based Sauce",vegetables,126.0,5.33,11.13,6.96,1.7,1.78,310.0,4,3,8,0,0,7,"pre_workout, lunch, dinner, snack",150-200g,9.774,5.58,0.04,Meat mixed dishes,other,16.92,35.33,49.71,1.23,12.0,15
"Chicken Or Turkey, Noodles, And Vegetables Including Carrots, Broccoli, And/Or Dark-Green Leafy; Gravy",vegetables,129.0,6.08,13.69,5.62,1.1,0.75,335.0,4,3,8,0,0,7,"pre_workout, lunch, dinner, snack",150-200g,9.771,5.57,0.05,Poultry mixed dishes,other,18.85,42.45,39.21,0.99,29.0,15
"Chicken Or Turkey A La King With Vegetables Excluding Carrorts, Broccoli, And Dark-Green Leafy; No Potatoes, Cream, White, Or Soup-Based Sauce",vegetables,181.0,9.57,6.31,13.34,0.5,2.46,482.0,2,6,7,1,2,4,"lunch, dinner, snack",150-200g,9.768,5.56,0.05,Poultry mixed dishes,other,21.15,13.94,66.33,4.23,77.0,15
"Beef, Potatoes, And Vegetables Excluding Carrots, Broccoli, And Dark-Green Leafy; Tomato-Based Sauce",vegetables,126.0,5.39,12.28,6.56,1.6,1.74,305.0,4,3,8,0,0,7,"pre_workout, lunch, dinner, snack",150-200g,9.765,5.55,0.04,Meat mixed dishes,other,17.11,38.98,46.86,1.17,12.0,15
