Food_Item,Enhanced_Category,Calories_kcal,Protein_g,Carbohydrates_g,Fat_g,Fiber_g,Sugars_g,Sodium_mg,Weight_Loss_Score,Weight_Gain_Score,Maintenance_Score,Ectomorph_Score,Mesomorph_Score,Endomorph_Score,Meal_Timing,Portion_Recommendation,Overall_Quality,Nutrient_Density_Score,Protein_Efficiency,Original_Category,Somatotype_Category,Protein_Calories_Pct,Carb_Calories_Pct,Fat_Calories_Pct,Saturated_Fat_g,Cholesterol_mg,Total_Score
Stuffed Jalapeno Pepper,balanced_foods,241.0,8.82,16.5,15.93,2.5,3.73,444.0,2,7,8,1,2,0,"breakfast, lunch, dinner",100g,9.110000000000001,4.7,0.04,Turnovers and other grain-based items,other,14.64,27.39,59.49,6.34,141.0,17
"Egg, Deviled",balanced_foods,198.0,11.52,1.07,15.9,0.0,1.07,430.0,4,6,6,1,2,0,"lunch, dinner, snack",100g,9.046000000000001,5.82,0.06,Eggs and omelets,other,23.27,2.16,72.27,3.95,343.0,16
"Egg, Benedict",balanced_foods,288.0,13.81,8.48,22.1,0.6,1.17,468.0,2,7,6,1,2,2,"lunch, dinner",100g,9.0,5.0,0.05,Eggs and omelets,other,19.18,11.78,69.06,10.25,271.0,15
"Potato, Baked, Peel Eaten, With Vegetables",balanced_foods,142.0,4.12,17.76,6.37,2.0,1.1,228.0,5,4,8,0,0,3,"breakfast, pre_workout, lunch, dinner",100g,8.993,4.31,0.03,"White potatoes, baked or boiled",other,11.61,50.03,40.37,3.53,18.0,17
"Pancakes, Pumpkin",balanced_foods,241.0,6.37,30.95,10.08,2.3,6.51,423.0,2,5,9,3,2,0,"breakfast, lunch, dinner",100g,8.98,3.6,0.03,"Pancakes, waffles, French toast",quick_carbs,10.57,51.37,37.64,2.53,55.0,16
"Oysters, Baked Or Broiled",balanced_foods,104.0,7.11,3.39,6.66,0.0,0.78,321.0,4,3,8,0,0,3,"lunch, dinner, snack",100g,8.952,6.84,0.07,Shellfish,lean_proteins,27.35,13.04,57.63,1.78,53.0,15
"Fajita, Vegetable",balanced_foods,166.0,3.22,20.43,7.84,2.0,3.7,343.0,3,6,8,2,2,0,"breakfast, pre_workout, lunch, dinner",100g,8.942,3.14,0.02,Other Mexican mixed dishes,other,7.76,49.23,42.51,1.66,0.0,17
"Potato, French Fries, From Frozen, Baked",balanced_foods,158.0,2.75,25.55,5.48,2.0,0.37,324.0,3,6,8,2,2,0,"breakfast, pre_workout, lunch, dinner",100g,8.903,3.01,0.02,French fries and other fried white potatoes,energy_dense,6.96,64.68,31.22,0.85,0.0,17
Beef Curry,balanced_foods,113.0,7.57,6.53,6.57,1.4,2.56,359.0,4,3,7,0,0,3,"lunch, dinner, snack",100g,8.882000000000001,7.94,0.07,Meat mixed dishes,other,26.8,23.12,52.33,1.79,20.0,14
Beef Stroganoff With Noodles,balanced_foods,129.0,7.76,8.99,6.8,0.7,1.01,316.0,4,3,8,0,0,3,"lunch, dinner, snack",100g,8.868,6.56,0.06,Meat mixed dishes,other,24.06,27.88,47.44,2.44,29.0,15
"Dosa, With Filling",balanced_foods,184.0,5.46,30.8,4.27,2.2,1.1,330.0,3,4,9,2,2,0,"breakfast, pre_workout, lunch, dinner, snack",100g,8.848,4.16,0.03,"Pancakes, waffles, French toast",quick_carbs,11.87,66.96,20.89,0.58,0.0,16
"Sushi, Topped With Egg",balanced_foods,119.0,7.32,10.25,5.23,0.4,0.69,338.0,4,3,8,0,0,3,"pre_workout, lunch, dinner, snack",100g,8.847,6.49,0.06,"Egg rolls, dumplings, sushi",other,24.61,34.45,39.55,1.67,212.0,15
"Milk, Evaporated, As To Fat Content",balanced_foods,134.0,6.81,10.04,7.56,0.0,10.04,106.0,5,3,8,0,0,3,"pre_workout, lunch, dinner, snack",100g,8.824,5.08,0.05,"Milk, whole",dairy_proteins,20.33,29.97,50.78,4.59,29.0,16
"Milk, Evaporated, Whole",balanced_foods,134.0,6.81,10.04,7.56,0.0,10.04,106.0,5,3,8,0,0,3,"pre_workout, lunch, dinner, snack",100g,8.824,5.08,0.05,"Milk, whole",dairy_proteins,20.33,29.97,50.78,4.59,29.0,16
Shrimp And Noodles With Gravy,balanced_foods,131.0,6.02,14.7,5.18,0.6,0.3,178.0,5,3,8,0,0,3,"pre_workout, lunch, dinner, snack",100g,8.815,5.05,0.05,Seafood mixed dishes,lean_proteins,18.38,44.89,35.59,0.9,49.0,16
Vegetarian Stroganoff,balanced_foods,167.0,7.69,11.78,10.03,2.6,1.79,460.0,2,4,9,1,2,0,"pre_workout, lunch, dinner, snack",100g,8.748,6.16,0.05,"Bean, pea, legume dishes",other,18.42,28.22,54.05,3.35,13.0,15
"Egg Salad, Made With Creamy Dressing",balanced_foods,212.0,10.17,2.12,17.68,0.0,1.86,420.0,4,6,6,1,2,0,"lunch, dinner",100g,8.74,4.8,0.05,Eggs and omelets,other,19.19,4.0,75.06,4.03,299.0,16
Beef And Noodles With Mushroom Sauce,balanced_foods,136.0,7.54,14.96,5.14,0.8,0.8,310.0,4,3,8,0,0,3,"pre_workout, lunch, dinner, snack",100g,8.739,6.13,0.06,Meat mixed dishes,other,22.18,44.0,34.01,1.26,29.0,15
"Pizza, Cheese, Gluten-Free Thick Crust",balanced_foods,261.0,7.81,30.54,11.88,2.9,3.27,477.0,0,6,9,3,2,0,"breakfast, lunch, dinner",100g,8.73,4.1,0.03,Pizza,energy_dense,11.97,46.8,40.97,3.72,14.0,15
"Potato, Scalloped,",balanced_foods,168.0,7.13,13.51,9.63,0.8,2.13,322.0,3,5,8,1,2,0,"pre_workout, lunch, dinner, snack",100g,8.716000000000001,4.72,0.04,Mashed potatoes and white potato mixtures,other,16.98,32.17,51.59,5.22,27.0,16
"Potato, Scalloped, From Fresh",balanced_foods,168.0,7.13,13.51,9.63,0.8,2.13,322.0,3,5,8,1,2,0,"pre_workout, lunch, dinner, snack",100g,8.716000000000001,4.72,0.04,Mashed potatoes and white potato mixtures,other,16.98,32.17,51.59,5.22,27.0,16
Chicken Curry,balanced_foods,107.0,6.48,6.54,6.48,1.4,2.56,376.0,4,3,7,0,0,3,"lunch, dinner, snack",100g,8.708,7.36,0.06,Poultry mixed dishes,other,24.22,24.45,54.5,1.56,22.0,14
"Hash, As To Type Of Meat",balanced_foods,164.0,8.73,9.27,10.24,1.1,0.34,412.0,2,6,7,1,2,0,"lunch, dinner, snack",100g,8.697,5.99,0.05,Meat mixed dishes,other,21.29,22.61,56.2,4.32,32.0,15
Corned Beef Hash,balanced_foods,164.0,8.73,9.27,10.24,1.1,0.34,412.0,2,6,7,1,2,0,"lunch, dinner, snack",100g,8.697,5.99,0.05,Meat mixed dishes,other,21.29,22.61,56.2,4.32,32.0,15
Corned Beef Patty,balanced_foods,164.0,8.73,9.27,10.24,1.1,0.34,412.0,2,6,7,1,2,0,"lunch, dinner, snack",100g,8.697,5.99,0.05,Meat mixed dishes,other,21.29,22.61,56.2,4.32,32.0,15
"Egg Salad, Made With Light Mayonnaise",balanced_foods,172.0,9.97,2.82,13.0,0.0,1.63,423.0,2,6,7,1,2,0,"lunch, dinner, snack",100g,8.64,5.8,0.06,Eggs and omelets,other,23.19,6.56,68.02,3.29,297.0,15
"Egg Salad, Made With Light Mayonnaise-Type Salad Dressing",balanced_foods,172.0,9.97,2.82,13.0,0.0,1.63,423.0,2,6,7,1,2,0,"lunch, dinner, snack",100g,8.64,5.8,0.06,Eggs and omelets,other,23.19,6.56,68.02,3.29,297.0,15
Puerto Rican Pasteles,balanced_foods,213.0,7.08,17.44,13.19,2.2,5.6,479.0,2,5,9,1,2,0,"breakfast, lunch, dinner",100g,8.608,4.36,0.03,Meat mixed dishes,other,13.3,32.75,55.73,2.56,17.0,16
Chicken Or Turkey And Noodles With Mushroom Sauce,balanced_foods,136.0,6.92,14.86,5.46,0.8,0.8,337.0,4,3,8,0,0,3,"pre_workout, lunch, dinner, snack",100g,8.604,5.68,0.05,Poultry mixed dishes,other,20.35,43.71,36.13,1.08,32.0,15
Ham Or Pork With Stuffing,balanced_foods,143.0,6.26,10.43,8.27,0.4,1.13,319.0,4,3,8,1,0,3,"pre_workout, lunch, dinner, snack",100g,8.597999999999999,4.66,0.04,Meat mixed dishes,other,17.51,29.17,52.05,1.87,13.0,15
"Egg Roll, With Chicken Or Turkey",balanced_foods,266.0,7.59,27.02,14.09,2.0,5.07,449.0,0,6,9,3,2,0,"breakfast, lunch, dinner",100g,8.583,3.61,0.03,"Egg rolls, dumplings, sushi",other,11.41,40.63,47.67,2.13,11.0,15
"Chicken With Rice And Vegetable, Diet Frozen Meal",balanced_foods,111.0,9.81,10.99,3.03,0.8,1.86,410.0,4,2,6,0,0,3,"pre_workout, lunch, dinner, snack",100g,8.568000000000001,9.56,0.09,Poultry mixed dishes,other,35.35,39.6,24.57,0.61,26.0,12
"Egg Roll, With Beef And/Or Pork",balanced_foods,272.0,7.58,27.02,14.7,2.0,5.07,447.0,0,6,9,3,2,0,"breakfast, lunch, dinner",100g,8.556000000000001,3.52,0.03,"Egg rolls, dumplings, sushi",other,11.15,39.74,48.64,2.44,9.0,15
Szechuan Beef,balanced_foods,105.0,7.08,7.29,5.3,1.5,2.41,409.0,4,2,7,0,0,3,"lunch, dinner, snack",100g,8.551,8.17,0.07,Stir-fry and soy-based sauce mixtures,other,26.97,27.77,45.43,0.98,14.0,13
Hunan Beef,balanced_foods,105.0,7.08,7.29,5.3,1.5,2.41,409.0,4,2,7,0,0,3,"lunch, dinner, snack",100g,8.551,8.17,0.07,Stir-fry and soy-based sauce mixtures,other,26.97,27.77,45.43,0.98,14.0,13
"Rice, Brown, With Peas, No Added Fat",balanced_foods,113.0,3.24,23.07,0.82,2.2,1.12,174.0,5,2,7,2,0,3,"breakfast, pre_workout, lunch, dinner",100g,8.543,4.81,0.03,Rice mixed dishes,other,11.47,81.66,6.53,0.21,0.0,14
"Potato, Hash Brown, Ready-To-Heat, With Cheese",balanced_foods,249.0,6.04,23.96,15.2,2.6,0.28,440.0,2,5,8,3,2,0,"breakfast, lunch, dinner",100g,8.541,3.47,0.02,French fries and other fried white potatoes,energy_dense,9.7,38.49,54.94,3.94,17.0,15
"Roll, White, Hamburger Bun",balanced_foods,267.0,9.43,49.2,3.59,2.3,5.34,450.0,1,6,8,2,2,0,"breakfast, lunch, dinner",100g,8.517,4.39,0.04,Rolls and buns,other,14.13,73.71,12.1,0.82,0.0,15
"Roll, White, Hot Dog Bun",balanced_foods,267.0,9.43,49.2,3.59,2.3,5.34,450.0,1,6,8,2,2,0,"breakfast, lunch, dinner",100g,8.517,4.39,0.04,Rolls and buns,other,14.13,73.71,12.1,0.82,0.0,15
"Bread, White",balanced_foods,267.0,9.43,49.2,3.59,2.3,5.34,450.0,1,6,8,2,2,0,"breakfast, lunch, dinner",100g,8.517,4.39,0.04,Yeast breads,quick_carbs,14.13,73.71,12.1,0.82,0.0,15
"Bread, As To Major Flour",balanced_foods,267.0,9.43,49.2,3.59,2.3,5.34,450.0,1,6,8,2,2,0,"breakfast, lunch, dinner",100g,8.517,4.39,0.04,Yeast breads,quick_carbs,14.13,73.71,12.1,0.82,0.0,15
"Egg Roll, With Shrimp",balanced_foods,258.0,6.68,27.12,13.61,2.0,5.07,440.0,0,6,9,3,2,0,"breakfast, lunch, dinner",100g,8.508,3.36,0.03,"Egg rolls, dumplings, sushi",other,10.36,42.05,47.48,2.01,15.0,15
"Pasta With Vegetables, No Sauce Or Dressing",balanced_foods,144.0,4.46,23.1,3.54,2.3,1.24,148.0,5,2,7,2,0,3,"breakfast, pre_workout, lunch, dinner",100g,8.507000000000001,4.69,0.03,"Pasta mixed dishes, excludes macaroni and cheese",quick_carbs,12.39,64.17,22.12,0.51,0.0,14
"Wonton, Dumpling Or Pot Sticker, Fried",balanced_foods,192.0,8.76,14.05,11.13,1.5,2.92,467.0,2,6,7,1,2,0,"pre_workout, lunch, dinner, snack",100g,8.502,5.34,0.05,"Egg rolls, dumplings, sushi",other,18.25,29.27,52.17,2.53,18.0,15
"Wonton, Dumpling Or Pot Sticker, Fried, No Meat",balanced_foods,192.0,8.76,14.05,11.13,1.5,2.92,467.0,2,6,7,1,2,0,"pre_workout, lunch, dinner, snack",100g,8.502,5.34,0.05,"Egg rolls, dumplings, sushi",other,18.25,29.27,52.17,2.53,18.0,15
Biryani With Chicken,balanced_foods,104.0,7.15,13.55,2.38,1.1,1.88,161.0,5,1,7,0,0,3,"pre_workout, lunch, dinner, snack",100g,8.479000000000001,7.93,0.07,Rice mixed dishes,other,27.5,52.12,20.6,0.91,25.0,13
"Pasta With Sauce, Meatless, School Lunch",balanced_foods,102.0,3.78,19.44,1.6,2.9,3.03,88.0,5,2,7,0,0,3,"breakfast, pre_workout, lunch, dinner",100g,8.465,6.55,0.04,"Pasta mixed dishes, excludes macaroni and cheese",quick_carbs,14.82,76.24,14.12,0.21,1.0,14
"Bread, Raisin, Toasted",balanced_foods,297.0,9.69,57.38,3.58,2.8,12.44,448.0,1,6,8,2,2,0,"breakfast, lunch, dinner",100g,8.463,4.21,0.03,Yeast breads,quick_carbs,13.05,77.28,10.85,0.82,0.0,15
"Bread, Raisin",balanced_foods,270.0,8.82,52.21,3.26,2.5,11.32,408.0,1,6,8,2,2,0,"breakfast, lunch, dinner",100g,8.456999999999999,4.19,0.03,Yeast breads,quick_carbs,13.07,77.35,10.87,0.75,0.0,15
Chow Fun Noodles With Meat And Vegetables,balanced_foods,102.0,7.09,11.51,2.74,0.9,1.1,162.0,5,1,7,0,0,3,"pre_workout, lunch, dinner, snack",100g,8.449,7.83,0.07,Fried rice and lo/chow mein,energy_dense,27.8,45.14,24.18,0.85,17.0,13
"Rice, Brown, With Peas And Carrots, No Added Fat",balanced_foods,109.0,2.78,22.39,0.84,2.1,1.1,198.0,5,2,7,2,0,3,"breakfast, pre_workout, lunch, dinner",100g,8.444,4.48,0.03,Rice mixed dishes,other,10.2,82.17,6.94,0.21,0.0,14
Ham Or Pork And Potatoes With Gravy,balanced_foods,126.0,5.4,11.68,6.33,0.9,0.54,301.0,4,3,8,0,0,3,"pre_workout, lunch, dinner, snack",100g,8.4,5.0,0.04,Meat mixed dishes,other,17.14,37.08,45.21,1.28,14.0,15
"Egg Roll, Meatless",balanced_foods,270.0,5.62,30.02,14.14,2.3,5.63,463.0,0,6,9,3,2,0,"breakfast, lunch, dinner",100g,8.379,2.93,0.02,"Egg rolls, dumplings, sushi",other,8.33,44.47,47.13,2.08,0.0,15
"Rice, Brown, With Peas, Fat Added",balanced_foods,127.0,3.18,22.64,2.64,2.2,1.1,171.0,5,2,7,2,0,3,"breakfast, pre_workout, lunch, dinner",100g,8.372,4.24,0.03,Rice mixed dishes,other,10.02,71.31,18.71,0.46,0.0,14
"Rice, Brown, With Peas, As To Fat",balanced_foods,127.0,3.18,22.64,2.64,2.2,1.1,171.0,5,2,7,2,0,3,"breakfast, pre_workout, lunch, dinner",100g,8.372,4.24,0.03,Rice mixed dishes,other,10.02,71.31,18.71,0.46,0.0,14
Lamb Or Mutton And Potatoes With Gravy,balanced_foods,129.0,5.13,12.53,6.46,1.0,0.58,308.0,4,3,8,0,0,3,"pre_workout, lunch, dinner, snack",100g,8.325,4.75,0.04,Meat mixed dishes,other,15.91,38.85,45.07,1.94,17.0,15
"Frozen Yogurt Bar, Chocolate",balanced_foods,131.0,3.0,21.6,3.6,2.3,19.24,63.0,5,2,7,2,0,3,"breakfast, pre_workout, lunch, dinner",100g,8.315000000000001,4.05,0.02,Ice cream and frozen dairy desserts,dairy_proteins,9.16,65.95,24.73,2.27,13.0,14
"Frozen Yogurt, Chocolate",balanced_foods,131.0,3.0,21.6,3.6,2.3,19.24,63.0,5,2,7,2,0,3,"breakfast, pre_workout, lunch, dinner",100g,8.315000000000001,4.05,0.02,Ice cream and frozen dairy desserts,dairy_proteins,9.16,65.95,24.73,2.27,13.0,14
"Waffle, Plain, Frozen",balanced_foods,309.0,7.42,48.39,9.49,2.6,4.41,460.0,1,6,6,5,2,0,"lunch, dinner",100g,8.272,3.24,0.02,"Pancakes, waffles, French toast",quick_carbs,9.61,62.64,27.64,2.28,13.0,13
"Waffle,",balanced_foods,309.0,7.42,48.39,9.49,2.6,4.41,460.0,1,6,6,5,2,0,"lunch, dinner",100g,8.272,3.24,0.02,"Pancakes, waffles, French toast",quick_carbs,9.61,62.64,27.64,2.28,13.0,13
"Meat Loaf With Potatoes, Vegetable, Frozen Meal",balanced_foods,134.0,6.66,10.13,7.4,1.2,3.02,392.0,4,3,7,0,0,3,"pre_workout, lunch, dinner, snack",100g,8.261000000000001,5.87,0.05,Meat mixed dishes,other,19.88,30.24,49.7,2.2,19.0,14
"Frozen Yogurt Cone, Chocolate",balanced_foods,142.0,3.2,23.9,3.73,2.3,18.71,71.0,5,2,7,2,0,3,"breakfast, pre_workout, lunch, dinner",100g,8.261000000000001,3.87,0.02,Ice cream and frozen dairy desserts,dairy_proteins,9.01,67.32,23.64,2.23,12.0,14
"Meat Loaf Dinner, , Frozen Meal",balanced_foods,134.0,6.66,10.13,7.4,1.2,3.02,392.0,4,3,7,0,0,3,"pre_workout, lunch, dinner, snack",100g,8.261000000000001,5.87,0.05,Meat mixed dishes,other,19.88,30.24,49.7,2.2,19.0,14
"Potato, Roasted, From Fresh, Peel Eaten, Made With Margarine",balanced_foods,116.0,2.38,20.1,3.21,2.1,1.12,189.0,5,2,7,2,0,3,"breakfast, pre_workout, lunch, dinner",100g,8.258000000000001,3.86,0.02,"White potatoes, baked or boiled",other,8.21,69.31,24.91,0.64,0.0,14
"Potato, Boiled, From Fresh, Peel Eaten, Made With Margarine",balanced_foods,116.0,2.38,20.1,3.21,2.1,1.12,189.0,5,2,7,2,0,3,"breakfast, pre_workout, lunch, dinner",100g,8.258000000000001,3.86,0.02,"White potatoes, baked or boiled",other,8.21,69.31,24.91,0.64,0.0,14
"Rice, Brown, With Peas And Carrots, Fat Added",balanced_foods,123.0,2.73,21.97,2.66,2.0,1.08,195.0,5,2,7,2,0,3,"breakfast, pre_workout, lunch, dinner",100g,8.255,3.85,0.02,Rice mixed dishes,other,8.88,71.45,19.46,0.45,0.0,14
"Rice, Brown, With Peas And Carrots, As To Fat",balanced_foods,123.0,2.73,21.97,2.66,2.0,1.08,195.0,5,2,7,2,0,3,"breakfast, pre_workout, lunch, dinner",100g,8.255,3.85,0.02,Rice mixed dishes,other,8.88,71.45,19.46,0.45,0.0,14
"Frozen Yogurt Cone, Chocolate, Waffle Cone",balanced_foods,147.0,3.29,25.28,3.61,2.3,19.62,77.0,5,2,7,2,0,3,"breakfast, pre_workout, lunch, dinner",100g,8.24,3.8,0.02,Ice cream and frozen dairy desserts,dairy_proteins,8.95,68.79,22.1,2.17,12.0,14
Oysters Rockefeller,balanced_foods,134.0,7.64,9.38,7.53,1.9,1.23,430.0,4,2,7,0,0,3,"lunch, dinner, snack",100g,8.236,7.12,0.06,Seafood mixed dishes,lean_proteins,22.81,28.0,50.57,3.19,36.0,13
"Potato Tots, Frozen, Baked",balanced_foods,187.0,2.03,26.1,9.17,2.4,0.3,451.0,3,5,7,3,2,0,"breakfast, pre_workout, lunch, dinner",100g,8.211,2.37,0.01,French fries and other fried white potatoes,energy_dense,4.34,55.83,44.13,1.49,0.0,15
"Potato, Boiled, From Fresh, Peel Eaten, Made With Butter",balanced_foods,123.0,2.41,20.07,4.02,2.1,1.15,181.0,5,2,7,2,0,3,"breakfast, pre_workout, lunch, dinner",100g,8.201,3.67,0.02,"White potatoes, baked or boiled",other,7.84,65.27,29.41,2.19,11.0,14
"Potato, Roasted, From Fresh, Peel Eaten, Made With Butter",balanced_foods,123.0,2.41,20.07,4.02,2.1,1.15,181.0,5,2,7,2,0,3,"breakfast, pre_workout, lunch, dinner",100g,8.201,3.67,0.02,"White potatoes, baked or boiled",other,7.84,65.27,29.41,2.19,11.0,14
"Potato, Baked, Peel Eaten, With Butter",balanced_foods,125.0,2.41,20.01,4.22,2.1,1.14,203.0,5,2,7,2,0,3,"breakfast, pre_workout, lunch, dinner",100g,8.183,3.61,0.02,"White potatoes, baked or boiled",other,7.71,64.03,30.38,2.3,12.0,14
Huevos Rancheros,balanced_foods,121.0,6.68,8.85,6.65,1.7,2.26,418.0,4,2,7,0,0,3,"lunch, dinner, snack",100g,8.179,6.93,0.06,Eggs and omelets,other,22.08,29.26,49.46,1.69,175.0,13
"Potato, Roasted, From Fresh, Peel Eaten, Fat Added, As To Fat Type",balanced_foods,126.0,2.39,20.08,4.28,2.1,1.13,170.0,5,2,7,2,0,3,"breakfast, pre_workout, lunch, dinner",100g,8.168000000000001,3.56,0.02,"White potatoes, baked or boiled",other,7.59,63.75,30.57,1.12,3.0,14
"Potato, Boiled, From Fresh, Peel Eaten, As To Fat",balanced_foods,126.0,2.39,20.08,4.28,2.1,1.13,170.0,5,2,7,2,0,3,"breakfast, pre_workout, lunch, dinner",100g,8.168000000000001,3.56,0.02,"White potatoes, baked or boiled",other,7.59,63.75,30.57,1.12,3.0,14
"Potato, Roasted, From Fresh, Peel Eaten, As To Fat",balanced_foods,126.0,2.39,20.08,4.28,2.1,1.13,170.0,5,2,7,2,0,3,"breakfast, pre_workout, lunch, dinner",100g,8.168000000000001,3.56,0.02,"White potatoes, baked or boiled",other,7.59,63.75,30.57,1.12,3.0,14
"Potato, Boiled, From Fresh, Peel Eaten, Fat Added, As To Fat Type",balanced_foods,126.0,2.39,20.08,4.28,2.1,1.13,170.0,5,2,7,2,0,3,"breakfast, pre_workout, lunch, dinner",100g,8.168000000000001,3.56,0.02,"White potatoes, baked or boiled",other,7.59,63.75,30.57,1.12,3.0,14
Chicken Or Turkey And Potatoes With Gravy,balanced_foods,122.0,7.47,9.04,6.35,0.9,0.57,428.0,4,2,7,0,0,3,"lunch, dinner, snack",100g,8.158,6.86,0.06,Poultry mixed dishes,other,24.49,29.64,46.84,1.01,26.0,13
Vegetable Sandwich On Wheat,balanced_foods,119.0,4.67,20.14,2.25,2.7,3.95,370.0,4,2,6,2,0,3,"breakfast, pre_workout, lunch, dinner",100g,8.157,6.19,0.04,Vegetable sandwiches/burgers,other,15.7,67.7,17.02,0.43,0.0,12
"Shrimp In Garlic Sauce, Puerto Rican Style",balanced_foods,281.0,11.56,2.45,24.96,0.2,0.47,476.0,2,7,6,1,2,0,"lunch, dinner",100g,8.157,4.19,0.04,Seafood mixed dishes,lean_proteins,16.46,3.49,79.94,4.32,104.0,15
Creamed Chipped Or Dried Beef,balanced_foods,133.0,7.65,7.57,8.05,0.1,4.58,478.0,4,2,7,1,0,3,"lunch, dinner, snack",100g,8.149,5.83,0.06,Meat mixed dishes,other,23.01,22.77,54.47,2.32,19.0,13
"Potato, Boiled, From Fresh, Peel Eaten, Made With Oil",balanced_foods,131.0,2.37,20.07,4.87,2.1,1.12,156.0,5,2,7,2,0,3,"breakfast, pre_workout, lunch, dinner",100g,8.123000000000001,3.41,0.02,"White potatoes, baked or boiled",other,7.24,61.28,33.46,0.67,0.0,14
"Potato, Roasted, From Fresh, Peel Eaten, Made With Oil",balanced_foods,131.0,2.37,20.07,4.87,2.1,1.12,156.0,5,2,7,2,0,3,"breakfast, pre_workout, lunch, dinner",100g,8.123000000000001,3.41,0.02,"White potatoes, baked or boiled",other,7.24,61.28,33.46,0.67,0.0,14
Potato Pancake,balanced_foods,196.0,4.47,20.64,10.8,2.2,1.11,402.0,2,5,7,3,2,0,"breakfast, pre_workout, lunch, dinner",100g,8.120000000000001,3.4,0.02,Mashed potatoes and white potato mixtures,other,9.12,42.12,49.59,1.76,66.0,14
"Nachos, With Beans",balanced_foods,210.0,4.62,23.28,11.37,2.5,0.48,434.0,2,5,7,3,2,0,"breakfast, lunch, dinner",100g,8.117,3.39,0.02,Nachos,other,8.8,44.34,48.73,2.24,4.0,14
Yokan,balanced_foods,133.0,2.4,30.63,0.24,2.0,24.72,119.0,5,2,7,2,0,3,"breakfast, pre_workout, lunch, dinner",100g,8.093,3.31,0.02,"Gelatins, ices, sorbets",other,7.22,92.12,1.62,0.06,0.0,14
"Empanada, Chicken, With Vegetables",balanced_foods,283.0,7.35,29.91,15.09,2.0,2.75,446.0,0,6,8,3,2,0,"breakfast, lunch, dinner",100g,8.09,3.3,0.03,Turnovers and other grain-based items,other,10.39,42.28,47.99,5.23,17.0,14
"Squash, Summer, Souffle",balanced_foods,125.0,4.65,6.87,8.94,0.7,3.16,232.0,5,3,6,1,0,3,"lunch, dinner",100g,8.084,4.28,0.04,Vegetable dishes,other,14.88,21.98,64.37,4.45,101.0,14
Crab Salad,balanced_foods,188.0,9.4,1.27,15.89,0.4,0.57,462.0,2,6,6,1,2,0,"lunch, dinner, snack",100g,8.063,5.21,0.05,Seafood mixed dishes,lean_proteins,20.0,2.7,76.07,2.53,58.0,14
"Empanada,",balanced_foods,291.0,7.19,29.91,16.0,2.0,2.75,446.0,0,6,8,3,2,0,"breakfast, lunch, dinner",100g,8.048,3.16,0.02,Turnovers and other grain-based items,other,9.88,41.11,49.48,5.66,13.0,14
"Empanada, Beef, With Vegetables",balanced_foods,291.0,7.19,29.91,16.0,2.0,2.75,446.0,0,6,8,3,2,0,"breakfast, lunch, dinner",100g,8.048,3.16,0.02,Turnovers and other grain-based items,other,9.88,41.11,49.48,5.66,13.0,14
"Soupy Rice Mixture With Chicken And Potatoes, Puerto Rican Style",balanced_foods,112.0,6.34,12.07,4.26,0.9,0.59,290.0,5,1,7,0,0,3,"pre_workout, lunch, dinner, snack",100g,8.038,6.46,0.06,"Soups, broth-based",other,22.64,43.11,34.23,1.23,28.0,13
"Beef With Spaetzle Or Rice, Vegetable, Frozen Meal",balanced_foods,118.0,6.92,12.23,4.37,0.6,1.23,278.0,5,1,7,0,0,3,"pre_workout, lunch, dinner, snack",100g,8.011000000000001,6.37,0.06,Meat mixed dishes,other,23.46,41.46,33.33,1.23,16.0,13
Vegetable Smoothie,balanced_foods,89.0,2.75,5.84,6.63,2.8,2.57,38.0,5,3,5,0,0,3,"lunch, dinner",100g,7.9719999999999995,6.24,0.03,Smoothies and grain drinks,beverages,12.36,26.25,67.04,1.39,4.0,13
"Potato, Scalloped, From Dry Mix, With Meat",balanced_foods,167.0,7.3,13.12,9.6,0.7,2.19,442.0,3,4,7,1,2,0,"pre_workout, lunch, dinner, snack",100g,7.937000000000001,4.79,0.04,Mashed potatoes and white potato mixtures,other,17.49,31.43,51.74,5.1,28.0,14
"Corn, Frozen, Cooked, Fat Added, As To Fat Type",balanced_foods,101.0,2.48,18.69,3.2,2.3,2.98,122.0,5,2,7,0,0,3,"breakfast, pre_workout, lunch, dinner",100g,7.9190000000000005,4.73,0.02,Corn,other,9.82,74.02,28.51,0.77,2.0,14
Alfredo Sauce With Seafood And Added Vegetables,balanced_foods,122.0,5.87,2.7,9.66,0.3,1.17,436.0,4,2,7,1,0,3,"lunch, dinner, snack",100g,7.918,5.06,0.05,"Dips, gravies, other sauces",other,19.25,8.85,71.26,5.36,55.0,13
Sausage And Rice With Cheese Sauce,balanced_foods,151.0,6.32,13.94,7.61,0.2,0.22,373.0,3,5,7,0,2,0,"pre_workout, lunch, dinner, snack",100g,7.896,4.32,0.04,Meat mixed dishes,other,16.74,36.93,45.36,3.3,21.0,15
Sausage And Noodles With Cream Or White Sauce,balanced_foods,153.0,5.91,14.83,7.8,0.6,1.67,359.0,3,5,7,0,2,0,"pre_workout, lunch, dinner, snack",100g,7.875,4.25,0.04,Meat mixed dishes,other,15.45,38.77,45.88,2.8,33.0,15
"Potato, Scalloped, From Dry Mix",balanced_foods,169.0,6.91,13.54,9.79,0.8,2.21,414.0,3,4,7,1,2,0,"pre_workout, lunch, dinner, snack",100g,7.868,4.56,0.04,Mashed potatoes and white potato mixtures,other,16.36,32.05,52.14,5.23,27.0,14
