Food_Item,Enhanced_Category,Calories_kcal,Protein_g,Carbohydrates_g,Fat_g,Fiber_g,Sugars_g,Sodium_mg,Weight_Loss_Score,Weight_Gain_Score,Maintenance_Score,Ectomorph_Score,Mesomorph_Score,Endomorph_Score,Meal_Timing,Portion_Recommendation,Overall_Quality,Nutrient_Density_Score,Protein_Efficiency,Original_Category,Somatotype_Category,Protein_Calories_Pct,Carb_Calories_Pct,Fat_Calories_Pct,Saturated_Fat_g,Cholesterol_mg,Total_Score
"Pretzels, Hard, Flavored, Gluten Free",energy_dense,393.0,3.48,77.69,7.58,3.3,4.17,1625.0,3,6,4,8,0,0,flexible,100g,8.119,1.73,0.01,Pretzels/snack mix,other,3.54,79.07,17.36,3.4,0.0,13
"Breakfast Bar,",energy_dense,376.0,4.4,72.8,7.5,2.1,35.1,337.0,1,7,5,8,0,0,flexible,100g,8.119,1.73,0.01,Cereal bars,quick_carbs,4.68,77.45,17.95,1.5,0.0,13
"Cereal, Corn Flakes, Plain",energy_dense,365.0,6.4,79.52,1.6,3.5,9.44,703.0,3,4,5,8,0,0,flexible,100g,8.013,2.71,0.02,"Ready-to-eat cereal, lower sugar (=<21.2g/100g)",quick_carbs,7.01,87.15,3.95,0.2,0.0,12
"Pancakes, Chocolate, Fast Food / Restaurant",energy_dense,360.0,7.46,40.02,18.68,2.4,15.66,470.0,0,6,5,9,0,0,flexible,100g,7.922000000000001,2.74,0.02,"Pancakes, waffles, French toast",quick_carbs,8.29,44.47,46.7,6.44,58.0,11
"Biscuit,",energy_dense,370.0,7.08,42.82,18.92,2.5,3.88,979.0,0,6,5,9,0,0,flexible,100g,7.877000000000001,2.59,0.02,"Biscuits, muffins, quick breads",quick_carbs,7.65,46.29,46.02,11.8,2.0,11
"Biscuit, From Fast Food / Restaurant",energy_dense,370.0,7.08,42.82,18.92,2.5,3.88,979.0,0,6,5,9,0,0,flexible,100g,7.877000000000001,2.59,0.02,"Biscuits, muffins, quick breads",quick_carbs,7.65,46.29,46.02,11.8,2.0,11
"Cereal, Other, Chocolate",energy_dense,384.0,5.37,81.44,4.61,3.2,34.97,486.0,3,4,5,8,0,0,flexible,100g,7.869,2.23,0.01,"Ready-to-eat cereal, higher sugar (>21.2g/100g)",quick_carbs,5.59,84.83,10.8,0.65,0.0,12
"Cornmeal Stick, Puerto Rican Style",energy_dense,415.0,6.92,48.38,20.97,2.4,1.03,414.0,0,6,5,9,0,0,flexible,100g,7.775,2.25,0.02,"Biscuits, muffins, quick breads",quick_carbs,6.67,46.63,45.48,4.55,10.0,11
"Crackers, Sandwich, Cheese Filled (Ritz)",energy_dense,479.0,7.66,56.05,25.09,2.5,9.92,595.0,0,6,5,9,0,0,flexible,100g,7.736000000000001,2.12,0.02,"Crackers, excludes saltines",quick_carbs,6.4,46.81,47.14,5.27,1.0,11
"Crackers, Sandwich, Peanut Butter Filled (Ritz)",energy_dense,482.0,7.5,57.14,25.0,2.5,10.0,575.0,0,6,5,9,0,0,flexible,100g,7.721,2.07,0.02,"Crackers, excludes saltines",quick_carbs,6.22,47.42,46.68,5.06,0.0,11
"Candy, Peanut Brittle",energy_dense,486.0,7.57,71.24,18.98,2.5,51.33,445.0,0,6,5,9,0,0,flexible,100g,7.721,2.07,0.02,Candy not containing chocolate,energy_dense,6.23,58.63,35.15,4.14,12.0,11
"Cookie, Chocolate, Made With Oatmeal And Coconut, No Bake",energy_dense,450.0,6.2,68.7,18.1,2.8,24.66,520.0,0,6,5,9,0,0,flexible,100g,7.699999999999999,2.0,0.01,Cookies and brownies,energy_dense,5.51,61.07,36.2,4.52,0.0,11
"Cookie, Oatmeal, With Chocolate And Peanut Butter, No Bake",energy_dense,450.0,6.2,68.7,18.1,2.8,24.66,520.0,0,6,5,9,0,0,flexible,100g,7.699999999999999,2.0,0.01,Cookies and brownies,energy_dense,5.51,61.07,36.2,4.52,0.0,11
"Cookie, Oatmeal, With Raisins",energy_dense,450.0,6.2,68.7,18.1,2.8,24.66,520.0,0,6,5,9,0,0,flexible,100g,7.699999999999999,2.0,0.01,Cookies and brownies,energy_dense,5.51,61.07,36.2,4.52,0.0,11
"Cookie, Oatmeal",energy_dense,450.0,6.2,68.7,18.1,2.8,24.66,520.0,0,6,5,9,0,0,flexible,100g,7.699999999999999,2.0,0.01,Cookies and brownies,energy_dense,5.51,61.07,36.2,4.52,0.0,11
"Cookie, Pumpkin",energy_dense,450.0,6.2,68.7,18.1,2.8,24.66,520.0,0,6,5,9,0,0,flexible,100g,7.699999999999999,2.0,0.01,Cookies and brownies,energy_dense,5.51,61.07,36.2,4.52,0.0,11
"Crackers, Butter (Ritz)",energy_dense,510.0,6.64,61.3,26.43,2.3,8.18,726.0,0,6,5,9,0,0,flexible,100g,7.625,1.75,0.01,"Crackers, excludes saltines",quick_carbs,5.21,48.08,46.64,5.56,0.0,11
"Crackers, Butter, Flavored",energy_dense,510.0,6.64,61.3,26.43,2.3,8.18,726.0,0,6,5,9,0,0,flexible,100g,7.625,1.75,0.01,"Crackers, excludes saltines",quick_carbs,5.21,48.08,46.64,5.56,0.0,11
"Crackers, Butter, Plain",energy_dense,510.0,6.64,61.3,26.43,2.3,8.18,726.0,0,6,5,9,0,0,flexible,100g,7.625,1.75,0.01,"Crackers, excludes saltines",quick_carbs,5.21,48.08,46.64,5.56,0.0,11
"Crackers,",energy_dense,510.0,6.64,61.3,26.43,2.3,8.18,726.0,0,6,5,9,0,0,flexible,100g,7.625,1.75,0.01,"Crackers, excludes saltines",quick_carbs,5.21,48.08,46.64,5.56,0.0,11
"Potato Chips, Restructured, Multigrain",energy_dense,505.0,5.3,65.34,24.74,2.7,4.08,544.0,0,6,5,9,0,0,flexible,100g,7.574,1.58,0.01,Potato chips,processed_foods,4.2,51.75,44.09,6.31,0.0,11
"Potato Chips, Restructured, Reduced-Fat, Lightly Salted",energy_dense,502.0,4.56,64.76,26.14,3.2,0.63,450.0,2,6,3,9,0,0,flexible,100g,7.5649999999999995,1.55,0.01,Potato chips,processed_foods,3.63,51.6,46.86,6.76,0.0,11
"Sugar, Cinnamon",energy_dense,390.0,0.28,98.27,0.38,3.7,92.99,2.0,4,5,3,8,0,0,flexible,100g,7.506,1.02,0.0,Sugars and honey,other,0.29,100.0,0.88,0.02,0.0,12
"Cereal, Crunch",energy_dense,398.0,4.31,82.08,5.53,2.7,42.75,701.0,1,6,4,8,0,0,flexible,100g,7.328000000000001,1.76,0.01,"Ready-to-eat cereal, higher sugar (>21.2g/100g)",quick_carbs,4.33,82.49,12.51,1.51,0.0,11
"Cereal, Flavored Puffs",energy_dense,380.0,5.66,83.81,2.16,2.2,37.12,424.0,1,4,5,8,0,0,flexible,100g,7.020999999999999,2.07,0.01,"Ready-to-eat cereal, higher sugar (>21.2g/100g)",quick_carbs,5.96,88.22,5.12,0.18,0.0,10
Fried Onion Rings,energy_dense,352.0,4.19,39.94,19.82,2.6,4.96,575.0,0,6,3,9,0,0,flexible,100g,6.879,1.93,0.01,Fried vegetables,vegetables,4.76,45.39,50.68,3.17,0.0,9
"Cookie, Chocolate Sandwich, Reduced-Fat",energy_dense,436.0,2.94,76.17,13.24,2.9,41.18,471.0,0,6,3,9,0,0,flexible,100g,6.702,1.34,0.01,Cookies and brownies,energy_dense,2.7,69.88,27.33,2.94,0.0,9
Chewing Gum,energy_dense,360.0,0.0,96.7,0.3,2.4,66.08,1.0,2,5,3,8,0,0,flexible,100g,6.600999999999999,0.67,0.0,Candy not containing chocolate,energy_dense,0.0,100.0,0.75,0.04,0.0,10
Pesto Sauce,energy_dense,580.0,8.61,5.67,59.17,1.0,0.7,988.0,0,7,3,7,0,0,"lunch, dinner",100g,6.598000000000001,1.66,0.01,"Dips, gravies, other sauces",other,5.94,3.91,91.82,10.31,16.0,10
"Potato Chips, Restructured, Flavored",energy_dense,542.0,4.59,55.05,35.07,2.9,0.76,757.0,0,6,2,9,0,0,flexible,100g,6.314,1.38,0.01,Potato chips,processed_foods,3.39,40.63,58.23,8.59,0.0,8
"Potato Chips, Restructured, Plain",energy_dense,543.0,4.61,55.21,35.17,2.9,0.76,643.0,0,6,2,9,0,0,flexible,100g,6.314,1.38,0.01,Potato chips,processed_foods,3.4,40.67,58.29,8.62,0.0,8
"Cookie, Raisin Sandwich, Cream-Filled",energy_dense,398.0,2.61,55.62,18.29,2.6,31.36,500.0,0,6,2,9,0,0,flexible,100g,6.292999999999999,1.31,0.01,Cookies and brownies,energy_dense,2.62,55.9,41.36,5.23,0.0,8
"Cookie, Oatmeal Sandwich, With Peanut Butter And Jelly Filling",energy_dense,398.0,2.61,55.62,18.29,2.6,31.36,500.0,0,6,2,9,0,0,flexible,100g,6.292999999999999,1.31,0.01,Cookies and brownies,energy_dense,2.62,55.9,41.36,5.23,0.0,8
"Cookie, Oatmeal Sandwich, With Creme Filling",energy_dense,398.0,2.61,55.62,18.29,2.6,31.36,500.0,0,6,2,9,0,0,flexible,100g,6.292999999999999,1.31,0.01,Cookies and brownies,energy_dense,2.62,55.9,41.36,5.23,0.0,8
"Cereal, Corn Flakes, Flavored",energy_dense,375.0,4.77,84.68,1.27,2.6,32.53,516.0,1,4,3,8,0,0,flexible,100g,6.191000000000001,1.97,0.01,"Ready-to-eat cereal, higher sugar (>21.2g/100g)",quick_carbs,5.09,90.33,3.05,0.15,0.0,8
French Or Catalina Dressing,energy_dense,419.0,0.87,18.79,39.07,2.4,17.43,661.0,0,6,2,7,0,0,flexible,100g,5.534000000000001,0.78,0.0,Salad dressings and vegetable oils,healthy_fats,0.83,17.94,83.92,6.09,0.0,8
Miso Sauce,energy_dense,429.0,3.43,13.99,41.0,1.2,12.79,1086.0,0,5,0,7,0,0,flexible,100g,4.4239999999999995,1.08,0.01,Soy-based condiments,other,3.2,13.04,86.01,5.63,0.0,5
Sesame Dressing,energy_dense,443.0,3.1,8.6,45.2,1.0,8.32,1000.0,0,5,0,7,0,0,flexible,100g,4.379,0.93,0.01,Salad dressings and vegetable oils,healthy_fats,2.8,7.77,91.83,6.2,0.0,5
"Ranch Dip, Regular",energy_dense,432.0,2.55,3.94,45.18,0.3,2.48,718.0,0,5,0,7,0,0,flexible,100g,4.298,0.66,0.01,"Dips, gravies, other sauces",other,2.36,3.65,94.12,10.92,47.0,5
"Dip,",energy_dense,432.0,2.55,3.94,45.18,0.3,2.48,718.0,0,5,0,7,0,0,flexible,100g,4.298,0.66,0.01,"Dips, gravies, other sauces",other,2.36,3.65,94.12,10.92,47.0,5
"Butter, Light",energy_dense,499.0,3.3,0.0,55.1,0.0,0.0,450.0,0,5,0,7,0,0,flexible,100g,4.298,0.66,0.01,Butter and animal fats,other,2.65,0.0,99.38,34.32,106.0,5
"Vegetable Dip, Regular",energy_dense,429.0,2.23,3.57,45.12,0.3,2.05,713.0,0,5,0,7,0,0,flexible,100g,4.277,0.59,0.01,"Dips, gravies, other sauces",other,2.08,3.33,94.66,10.89,46.0,5
Thousand Island Dressing,energy_dense,379.0,1.09,14.64,35.06,0.8,15.18,962.0,0,5,0,7,0,0,flexible,100g,4.25,0.5,0.0,Salad dressings and vegetable oils,healthy_fats,1.15,15.45,83.26,5.09,26.0,5
Caesar Dressing,energy_dense,542.0,2.17,3.3,57.85,0.5,2.81,1209.0,0,5,0,7,0,0,flexible,100g,4.247,0.49,0.0,Salad dressings and vegetable oils,healthy_fats,1.6,2.44,96.06,8.79,39.0,5
"Chipotle Dip, Regular",energy_dense,426.0,1.99,3.15,45.08,0.0,2.04,708.0,0,5,0,7,0,0,flexible,100g,4.241,0.47,0.0,"Dips, gravies, other sauces",other,1.87,2.96,95.24,10.88,46.0,5
Horseradish Sauce,energy_dense,503.0,1.09,10.05,50.89,1.0,8.98,730.0,0,5,0,7,0,0,flexible,100g,4.226,0.42,0.0,Mustard and other condiments,other,0.87,7.99,91.06,8.23,50.0,5
Blue Or Roquefort Cheese Dressing,energy_dense,484.0,1.37,4.77,51.1,0.4,3.48,642.0,0,5,0,7,0,0,flexible,100g,4.211,0.37,0.0,Salad dressings and vegetable oils,healthy_fats,1.13,3.94,95.02,8.28,31.0,5
"Fat Back, Cooked",energy_dense,750.0,2.68,0.0,81.93,0.0,0.0,2039.0,0,5,0,7,0,0,flexible,100g,4.208,0.36,0.0,Butter and animal fats,other,1.43,0.0,98.32,31.34,84.0,5
"Salad Dressing, , For Salads",energy_dense,430.0,1.32,5.9,44.54,0.0,4.69,810.0,0,5,0,7,0,0,flexible,100g,4.193,0.31,0.0,Salad dressings and vegetable oils,healthy_fats,1.23,5.49,93.22,6.96,26.0,5
Ranch Dressing,energy_dense,430.0,1.32,5.9,44.54,0.0,4.69,810.0,0,5,0,7,0,0,flexible,100g,4.193,0.31,0.0,Salad dressings and vegetable oils,healthy_fats,1.23,5.49,93.22,6.96,26.0,5
Animal Fat Or Drippings,energy_dense,841.0,2.23,0.0,92.18,0.0,0.0,604.0,0,5,0,7,0,0,flexible,100g,4.181,0.27,0.0,Butter and animal fats,other,1.06,0.0,98.65,35.58,93.0,5
Garlic Sauce,energy_dense,683.0,1.43,2.87,74.02,0.3,0.62,473.0,0,5,0,7,0,0,flexible,100g,4.175000000000001,0.25,0.0,"Dips, gravies, other sauces",other,0.84,1.68,97.54,41.05,212.0,5
Fry Sauce,energy_dense,535.0,0.98,7.28,56.16,0.1,5.74,481.0,0,5,0,7,0,0,flexible,100g,4.16,0.2,0.0,Mustard and other condiments,other,0.73,5.44,94.47,8.78,32.0,5
"Salad Dressing, , For Sandwiches",energy_dense,594.0,0.9,3.41,64.2,0.0,2.46,639.0,0,5,0,7,0,0,flexible,100g,4.145,0.15,0.0,Mayonnaise,other,0.61,2.3,97.27,10.04,37.0,5
"Mayonnaise, Regular",energy_dense,680.0,0.96,0.57,74.85,0.0,0.57,635.0,0,5,0,7,0,0,flexible,100g,4.1419999999999995,0.14,0.0,Mayonnaise,other,0.56,0.34,99.07,11.7,42.0,5
Lemon-Butter Sauce,energy_dense,671.0,0.8,0.74,74.0,0.0,0.77,472.0,0,5,0,7,0,0,flexible,100g,4.136,0.12,0.0,"Dips, gravies, other sauces",other,0.48,0.44,99.25,41.04,212.0,5
"Butter, Stick",energy_dense,743.0,0.85,0.06,82.2,0.0,0.58,524.0,0,5,0,7,0,0,flexible,100g,4.133,0.11,0.0,Butter and animal fats,other,0.46,0.03,99.57,45.6,235.0,5
"Butter,",energy_dense,743.0,0.85,0.06,82.2,0.0,0.58,524.0,0,5,0,7,0,0,flexible,100g,4.133,0.11,0.0,Butter and animal fats,other,0.46,0.03,99.57,45.6,235.0,5
"Table Fat,",energy_dense,677.0,0.58,0.36,75.33,0.0,0.35,592.0,0,5,0,7,0,0,flexible,100g,4.127000000000001,0.09,0.0,Butter and animal fats,other,0.34,0.21,100.0,32.51,141.0,5
"Butter, Tub",energy_dense,731.0,0.49,0.0,78.3,0.0,0.06,583.0,0,5,0,7,0,0,flexible,100g,4.121,0.07,0.0,Butter and animal fats,other,0.27,0.0,96.4,45.39,225.0,5
"Butter Replacement, Liquid",energy_dense,533.0,0.17,0.86,59.81,0.0,0.0,615.0,0,5,0,7,0,0,flexible,100g,4.109,0.03,0.0,Margarine,other,0.13,0.65,100.0,12.09,1.0,5
"Margarine,",energy_dense,579.0,0.17,0.82,65.04,0.0,0.0,694.0,0,5,0,7,0,0,flexible,100g,4.109,0.03,0.0,Margarine,other,0.12,0.57,100.0,12.86,1.0,5
"Margarine, Tub",energy_dense,533.0,0.17,0.86,59.81,0.0,0.0,674.0,0,5,0,7,0,0,flexible,100g,4.109,0.03,0.0,Margarine,other,0.13,0.65,100.0,12.09,1.0,5
"Margarine, Stick",energy_dense,717.0,0.16,0.7,80.71,0.0,0.0,751.0,0,5,0,7,0,0,flexible,100g,4.106,0.02,0.0,Margarine,other,0.09,0.39,100.0,15.19,0.0,5
