Food_Item,Enhanced_Category,Calories_kcal,Protein_g,Carbohydrates_g,Fat_g,Fiber_g,Sugars_g,Sodium_mg,Weight_Loss_Score,Weight_Gain_Score,Maintenance_Score,Ectomorph_Score,Mesomorph_Score,Endomorph_Score,Meal_Timing,Portion_Recommendation,Overall_Quality,Nutrient_Density_Score,Protein_Efficiency,Original_Category,Somatotype_Category,Protein_Calories_Pct,Carb_Calories_Pct,Fat_Calories_Pct,Saturated_Fat_g,Cholesterol_mg,Total_Score
"Fish, Catfish, Steamed",lean_proteins,150.0,19.24,0.0,7.5,0.0,0.0,222.0,7,7,8,0,9,9,"post_workout, lunch, dinner, snack",100-150g,17.2,10.0,0.13,Fish,lean_proteins,51.31,0.0,45.0,1.66,69.0,22
"Fish Sandwich, Fried, On Wheat Bun",lean_proteins,229.0,15.16,23.77,8.19,2.4,2.26,381.0,5,8,9,3,9,6,"breakfast, post_workout, lunch, dinner",100-150g,16.501,7.67,0.07,Seafood sandwiches,lean_proteins,26.48,41.52,32.19,2.38,34.0,22
"Fish, As To Type, Steamed",lean_proteins,171.0,23.41,0.0,8.11,0.0,0.0,191.0,6,7,8,1,9,6,"post_workout, lunch, dinner, snack",100-150g,16.2,10.0,0.14,Fish,lean_proteins,54.76,0.0,42.68,1.87,66.0,21
"Fish Sandwich, From School Cafeteria",lean_proteins,209.0,15.0,27.4,4.34,3.5,2.51,387.0,7,6,8,2,9,6,"breakfast, post_workout, lunch, dinner",100-150g,16.155,8.85,0.07,Seafood sandwiches,lean_proteins,28.71,52.44,18.69,1.01,29.0,21
"Turkey, Light Or Dark Meat, Fried, Coated, Skin Not Eaten",lean_proteins,165.0,27.22,1.42,5.06,0.0,0.11,274.0,6,7,8,0,9,6,"post_workout, lunch, dinner, snack",100-150g,15.9,10.0,0.16,"Turkey, duck, other poultry",lean_proteins,65.99,3.44,27.6,1.43,95.0,21
"Fish, Tilapia,",lean_proteins,160.0,24.95,0.01,6.65,0.0,0.01,280.0,6,7,8,0,9,6,"post_workout, lunch, dinner, snack",100-150g,15.9,10.0,0.16,Fish,lean_proteins,62.38,0.02,37.41,1.91,66.0,21
"Fish, Trout, Steamed",lean_proteins,178.0,25.19,0.0,7.81,0.0,0.0,162.0,6,7,8,0,9,6,"post_workout, lunch, dinner, snack",100-150g,15.9,10.0,0.14,Fish,lean_proteins,56.61,0.0,39.49,1.75,75.0,21
"Cheese, Swiss, Reduced-Fat",lean_proteins,179.0,28.4,3.4,5.1,0.0,1.33,199.0,6,7,8,0,9,6,"post_workout, lunch, dinner, snack",100-150g,15.9,10.0,0.16,Cheese,dairy_proteins,63.46,7.6,25.64,3.3,35.0,21
"Fish, Bass, Baked Or Broiled",lean_proteins,161.0,22.9,0.01,7.02,0.0,0.01,300.0,6,7,8,0,9,6,"post_workout, lunch, dinner, snack",100-150g,15.9,10.0,0.14,Fish,lean_proteins,56.89,0.02,39.24,1.82,55.0,21
"Fish, Tilapia, Baked Or Broiled",lean_proteins,160.0,24.95,0.01,6.65,0.0,0.01,280.0,6,7,8,0,9,6,"post_workout, lunch, dinner, snack",100-150g,15.9,10.0,0.16,Fish,lean_proteins,62.38,0.02,37.41,1.91,66.0,21
"Fish, Bass,",lean_proteins,161.0,22.9,0.01,7.02,0.0,0.01,300.0,6,7,8,0,9,6,"post_workout, lunch, dinner, snack",100-150g,15.9,10.0,0.14,Fish,lean_proteins,56.89,0.02,39.24,1.82,55.0,21
"Fish, Tuna, Cooked",lean_proteins,176.0,30.31,0.01,5.14,0.0,0.01,271.0,6,7,8,0,9,6,"post_workout, lunch, dinner, snack",100-150g,15.9,10.0,0.17,Fish,lean_proteins,68.89,0.02,26.28,1.4,52.0,21
Chicken As Ingredient In Recipes,lean_proteins,182.0,28.06,0.0,7.34,0.0,0.0,76.0,6,7,8,0,9,6,"post_workout, lunch, dinner, snack",100-150g,15.9,10.0,0.15,Not included in a food category,other,61.67,0.0,36.3,2.11,124.0,21
Turtle,lean_proteins,157.0,24.59,0.0,5.8,0.0,0.0,285.0,6,7,8,0,9,6,"post_workout, lunch, dinner, snack",100-150g,15.9,10.0,0.16,Shellfish,lean_proteins,62.65,0.0,33.25,0.85,62.0,21
"Beef, For Use With Vegetables",lean_proteins,191.0,32.41,0.0,6.82,0.0,0.0,67.0,6,7,8,0,9,6,"post_workout, lunch, dinner, snack",100-150g,15.9,10.0,0.17,Not included in a food category,other,67.87,0.0,32.14,2.8,99.0,21
"Fish, Haddock, Baked Or Broiled",lean_proteins,126.0,20.26,0.01,5.1,0.0,0.01,300.0,7,5,8,0,7,9,"post_workout, lunch, dinner, snack",100-150g,15.8,10.0,0.16,Fish,lean_proteins,64.32,0.03,36.43,1.3,71.0,20
"Fish, Pompano, Steamed",lean_proteins,207.0,23.35,0.0,11.96,0.0,0.0,180.0,5,7,8,1,9,6,"post_workout, lunch, dinner",100-150g,15.8,10.0,0.11,Fish,lean_proteins,45.12,0.0,52.0,4.43,63.0,20
"Fish, Shark",lean_proteins,216.0,23.27,7.79,9.58,0.3,0.14,346.0,5,7,8,1,9,6,"post_workout, lunch, dinner",100-150g,15.8,10.0,0.11,Fish,lean_proteins,43.09,14.43,39.92,2.22,61.0,20
"Chicken Breast, Fried, Coated, Prepared Skinless, Coating Eaten, From Raw",lean_proteins,219.0,24.56,6.01,9.99,0.2,0.1,318.0,5,7,8,1,9,6,"post_workout, lunch, dinner",100-150g,15.8,10.0,0.11,"Chicken, whole pieces",lean_proteins,44.86,10.98,41.05,1.58,80.0,20
"Chicken Breast, Baked, Coated, Skin / Coating Eaten",lean_proteins,207.0,23.75,4.01,9.9,0.2,0.07,320.0,5,7,8,1,9,6,"post_workout, lunch, dinner",100-150g,15.8,10.0,0.11,"Chicken, whole pieces",lean_proteins,45.89,7.75,43.04,2.31,88.0,20
"Chicken Breast, Baked, Broiled, Or Roasted, Skin Eaten, From Raw",lean_proteins,192.0,26.25,0.0,8.8,0.0,0.0,336.0,5,7,8,1,9,6,"post_workout, lunch, dinner, snack",100-150g,15.8,10.0,0.14,"Chicken, whole pieces",lean_proteins,54.69,0.0,41.25,2.29,97.0,20
"Fish, Salmon, Steamed",lean_proteins,237.0,25.82,0.0,14.1,0.0,0.0,177.0,5,7,8,1,9,6,"post_workout, lunch, dinner",100-150g,15.8,10.0,0.11,Fish,lean_proteins,43.58,0.0,53.54,3.15,67.0,20
"Fish, Trout, Baked Or Broiled",lean_proteins,216.0,24.78,0.01,12.21,0.0,0.01,279.0,5,7,8,1,9,6,"post_workout, lunch, dinner",100-150g,15.8,10.0,0.11,Fish,lean_proteins,45.89,0.02,50.88,2.9,77.0,20
"Fish, Pompano, Grilled",lean_proteins,228.0,23.43,0.0,14.27,0.0,0.0,290.0,5,7,8,1,9,6,"post_workout, lunch, dinner",100-150g,15.8,10.0,0.1,Fish,lean_proteins,41.11,0.0,56.33,5.04,65.0,20
"Fish, Croaker",lean_proteins,189.0,19.92,7.79,8.17,0.3,0.14,322.0,5,7,8,1,9,6,"post_workout, lunch, dinner, snack",100-150g,15.8,10.0,0.11,Fish,lean_proteins,42.16,16.49,38.9,2.39,72.0,20
"Fish, Mullet",lean_proteins,202.0,21.56,7.79,8.82,0.3,0.14,331.0,5,7,8,1,9,6,"post_workout, lunch, dinner",100-150g,15.8,10.0,0.11,Fish,lean_proteins,42.69,15.43,39.3,2.42,59.0,20
"Chicken Breast, Stewed, Skin Eaten",lean_proteins,181.0,24.7,0.0,8.28,0.0,0.0,316.0,5,7,8,1,9,6,"post_workout, lunch, dinner, snack",100-150g,15.8,10.0,0.14,"Chicken, whole pieces",lean_proteins,54.59,0.0,41.17,2.15,92.0,20
"Fish, Trout, Grilled",lean_proteins,199.0,25.28,0.0,10.1,0.0,0.0,273.0,5,7,8,1,9,6,"post_workout, lunch, dinner, snack",100-150g,15.8,10.0,0.13,Fish,lean_proteins,50.81,0.0,45.68,2.35,77.0,20
"Fish, Salmon, Raw",lean_proteins,188.0,20.44,0.0,11.16,0.0,0.0,63.0,5,7,8,1,9,6,"post_workout, lunch, dinner, snack",100-150g,15.8,10.0,0.11,Fish,lean_proteins,43.49,0.0,53.43,2.49,53.0,20
"Fish, Catfish, Grilled",lean_proteins,171.0,19.31,0.0,9.8,0.0,0.0,332.0,5,7,8,1,9,6,"post_workout, lunch, dinner, snack",100-150g,15.8,10.0,0.11,Fish,lean_proteins,45.17,0.0,51.58,2.25,72.0,20
"Fish Fillet, Fried As Ingredient In Sandwiches",lean_proteins,195.0,18.16,8.27,10.08,0.3,0.14,240.0,5,7,8,1,9,6,"post_workout, lunch, dinner, snack",100-150g,15.641000000000002,9.47,0.09,Not included in a food category,other,37.25,16.96,46.52,3.2,60.0,20
"Fish Sandwich, Fried, On Wheat Bun, With Cheese",lean_proteins,247.0,15.88,21.18,10.98,2.1,2.33,468.0,4,7,9,3,9,6,"breakfast, post_workout, lunch, dinner",100-150g,15.584,7.28,0.06,Seafood sandwiches,lean_proteins,25.72,34.3,40.01,4.31,42.0,20
"Chicken, As To Part, Rotisserie, As To Skin Eaten",lean_proteins,164.0,26.79,0.0,6.36,0.0,0.0,345.0,5,7,8,0,9,6,"post_workout, lunch, dinner, snack",100-150g,15.5,10.0,0.16,"Chicken, whole pieces",lean_proteins,65.34,0.0,34.9,1.58,112.0,20
"Fish, Whiting, Baked Or Broiled, Coated",lean_proteins,174.0,20.47,7.79,6.22,0.3,0.14,339.0,5,7,8,0,9,6,"post_workout, lunch, dinner, snack",100-150g,15.5,10.0,0.12,Fish,lean_proteins,47.06,17.91,32.17,1.51,78.0,20
"Chicken Breast, Rotisserie, Skin Eaten",lean_proteins,175.0,26.37,0.09,7.67,0.0,0.09,329.0,5,7,8,0,9,6,"post_workout, lunch, dinner, snack",100-150g,15.5,10.0,0.15,"Chicken, whole pieces",lean_proteins,60.27,0.21,39.45,1.96,90.0,20
"Chicken, As To Part, Rotisserie, Skin Not Eaten",lean_proteins,164.0,26.79,0.0,6.36,0.0,0.0,345.0,5,7,8,0,9,6,"post_workout, lunch, dinner, snack",100-150g,15.5,10.0,0.16,"Chicken, whole pieces",lean_proteins,65.34,0.0,34.9,1.58,112.0,20
"Chicken Breast, Baked Or Broiled, Skin Eaten, From Pre-Cooked",lean_proteins,175.0,26.37,0.09,7.67,0.0,0.09,329.0,5,7,8,0,9,6,"post_workout, lunch, dinner, snack",100-150g,15.5,10.0,0.15,"Chicken, whole pieces",lean_proteins,60.27,0.21,39.45,1.96,90.0,20
"Chicken Breast, As To Cooking Method, Skin Eaten",lean_proteins,175.0,26.37,0.09,7.67,0.0,0.09,329.0,5,7,8,0,9,6,"post_workout, lunch, dinner, snack",100-150g,15.5,10.0,0.15,"Chicken, whole pieces",lean_proteins,60.27,0.21,39.45,1.96,90.0,20
"Fish, Whiting, Baked Or Broiled",lean_proteins,153.0,22.75,0.01,6.16,0.0,0.01,305.0,5,7,8,0,9,6,"post_workout, lunch, dinner, snack",100-150g,15.5,10.0,0.15,Fish,lean_proteins,59.48,0.03,36.24,1.49,87.0,20
"Chicken, As To Part And Cooking Method, As To Skin Eaten",lean_proteins,164.0,26.79,0.0,6.36,0.0,0.0,345.0,5,7,8,0,9,6,"post_workout, lunch, dinner, snack",100-150g,15.5,10.0,0.16,"Chicken, whole pieces",lean_proteins,65.34,0.0,34.9,1.58,112.0,20
"Chicken, For Use With Vegetables",lean_proteins,164.0,26.79,0.0,6.36,0.0,0.0,345.0,5,7,8,0,9,6,"post_workout, lunch, dinner, snack",100-150g,15.5,10.0,0.16,Not included in a food category,other,65.34,0.0,34.9,1.58,112.0,20
"Fish, Tilapia, Baked Or Broiled, Coated",lean_proteins,180.0,22.33,7.79,6.63,0.3,0.14,318.0,5,7,8,0,9,6,"post_workout, lunch, dinner, snack",100-150g,15.5,10.0,0.12,Fish,lean_proteins,49.62,17.31,33.15,1.87,60.0,20
"Fish, White, Mixed Species, Baked Or Broiled, Coated",lean_proteins,166.0,19.77,7.79,5.95,0.3,0.14,348.0,5,7,8,0,9,6,"post_workout, lunch, dinner, snack",100-150g,15.5,10.0,0.12,Fish,lean_proteins,47.64,18.77,32.26,1.6,59.0,20
"Fish, Pike",lean_proteins,172.0,21.47,7.79,5.58,0.3,0.14,304.0,5,7,8,0,9,6,"post_workout, lunch, dinner, snack",100-150g,15.5,10.0,0.12,Fish,lean_proteins,49.93,18.12,29.2,1.38,49.0,20
"Fish, Halibut",lean_proteins,175.0,20.73,7.79,6.24,0.3,0.14,334.0,5,7,8,0,9,6,"post_workout, lunch, dinner, snack",100-150g,15.5,10.0,0.12,Fish,lean_proteins,47.38,17.81,32.09,1.56,59.0,20
"Chicken, As To Part And Cooking Method, Skin Not Eaten",lean_proteins,164.0,26.79,0.0,6.36,0.0,0.0,345.0,5,7,8,0,9,6,"post_workout, lunch, dinner, snack",100-150g,15.5,10.0,0.16,"Chicken, whole pieces",lean_proteins,65.34,0.0,34.9,1.58,112.0,20
"Fish, Haddock, Baked Or Broiled, Coated",lean_proteins,152.0,18.37,7.79,5.32,0.3,0.14,334.0,5,7,8,0,9,6,"post_workout, lunch, dinner, snack",100-150g,15.5,10.0,0.12,Fish,lean_proteins,48.34,20.5,31.5,1.35,64.0,20
"Fish, Bass, Baked Or Broiled, Coated",lean_proteins,182.0,20.6,7.79,6.95,0.3,0.14,334.0,5,7,8,0,9,6,"post_workout, lunch, dinner, snack",100-150g,15.5,10.0,0.11,Fish,lean_proteins,45.27,17.12,34.37,1.79,51.0,20
"Fish, Perch, Baked Or Broiled, Coated",lean_proteins,163.0,17.33,7.79,6.46,0.3,0.14,342.0,5,7,8,0,9,6,"post_workout, lunch, dinner, snack",100-150g,15.5,10.0,0.11,Fish,lean_proteins,42.53,19.12,35.67,1.54,62.0,20
"Fish, Snapper",lean_proteins,185.0,22.78,7.79,6.26,0.3,0.14,330.0,5,7,8,0,9,6,"post_workout, lunch, dinner, snack",100-150g,15.5,10.0,0.12,Fish,lean_proteins,49.25,16.84,30.45,1.55,47.0,20
"Chicken Breast, Fried, Coated, Skin / Coating Eaten, From Raw",lean_proteins,243.0,21.46,6.01,14.11,0.2,0.1,299.0,5,7,8,1,9,6,"post_workout, lunch, dinner",100-150g,15.472999999999999,8.91,0.09,"Chicken, whole pieces",lean_proteins,35.33,9.89,52.26,2.77,79.0,20
"Fish, Mackerel, Baked Or Broiled",lean_proteins,237.0,24.94,0.01,14.33,0.0,0.01,322.0,4,7,8,1,9,6,"post_workout, lunch, dinner",100-150g,15.400000000000002,10.0,0.11,Fish,lean_proteins,42.09,0.02,54.42,3.98,62.0,19
"Beef, Steak, Tenderloin",lean_proteins,196.0,30.46,0.0,8.25,0.0,0.0,366.0,5,7,7,1,9,6,"post_workout, lunch, dinner, snack",100-150g,15.400000000000002,10.0,0.16,"Beef, excludes ground",other,62.16,0.0,37.88,3.27,92.0,19
"Fish, As To Type, Baked Or Broiled",lean_proteins,208.0,23.0,0.01,12.39,0.0,0.01,307.0,4,7,8,1,9,6,"post_workout, lunch, dinner",100-150g,15.400000000000002,10.0,0.11,Fish,lean_proteins,44.23,0.02,53.61,3.0,68.0,19
"Fish, Mackerel, Grilled",lean_proteins,221.0,25.45,0.0,12.27,0.0,0.0,317.0,4,7,8,1,9,6,"post_workout, lunch, dinner",100-150g,15.400000000000002,10.0,0.12,Fish,lean_proteins,46.06,0.0,49.97,3.44,61.0,19
"Chicken Breast, Grilled Without Sauce, Skin Eaten",lean_proteins,206.0,25.72,0.0,10.62,0.0,0.0,329.0,4,7,8,1,9,6,"post_workout, lunch, dinner",100-150g,15.400000000000002,10.0,0.12,"Chicken, whole pieces",lean_proteins,49.94,0.0,46.4,2.51,95.0,19
"Fish, Flounder, Baked Or Broiled",lean_proteins,128.0,15.42,0.01,6.93,0.0,0.01,316.0,6,5,8,0,7,9,"post_workout, lunch, dinner, snack",100-150g,15.400000000000002,10.0,0.12,Fish,lean_proteins,48.19,0.03,48.73,1.73,60.0,19
"Fish, Mackerel,",lean_proteins,237.0,24.94,0.01,14.33,0.0,0.01,322.0,4,7,8,1,9,6,"post_workout, lunch, dinner",100-150g,15.400000000000002,10.0,0.11,Fish,lean_proteins,42.09,0.02,54.42,3.98,62.0,19
"Chicken Breast, Sauteed, Skin Eaten",lean_proteins,206.0,25.72,0.0,10.62,0.0,0.0,329.0,4,7,8,1,9,6,"post_workout, lunch, dinner",100-150g,15.400000000000002,10.0,0.12,"Chicken, whole pieces",lean_proteins,49.94,0.0,46.4,2.51,95.0,19
"Shellfish,",lean_proteins,146.0,15.46,4.9,6.67,0.2,0.07,348.0,6,5,8,0,7,9,"post_workout, lunch, dinner, snack",100-150g,15.400000000000002,10.0,0.11,Shellfish,lean_proteins,42.36,13.42,41.12,1.23,140.0,19
"Fish, Catfish, Baked Or Broiled",lean_proteins,189.0,18.93,0.01,11.91,0.0,0.01,337.0,4,7,8,1,9,6,"post_workout, lunch, dinner, snack",100-150g,15.400000000000002,10.0,0.1,Fish,lean_proteins,40.06,0.02,56.71,2.81,72.0,19
"Fish, Perch, Baked Or Broiled",lean_proteins,139.0,19.03,0.01,6.45,0.0,0.01,309.0,6,5,8,0,7,9,"post_workout, lunch, dinner, snack",100-150g,15.400000000000002,10.0,0.14,Fish,lean_proteins,54.76,0.03,41.76,1.53,68.0,19
"Fish, Sardines, Canned",lean_proteins,208.0,24.62,0.0,11.45,0.0,0.0,307.0,4,7,8,1,9,6,"post_workout, lunch, dinner",100-150g,15.400000000000002,10.0,0.12,Fish,lean_proteins,47.35,0.0,49.54,1.53,142.0,19
"Fish, Flounder,",lean_proteins,128.0,15.42,0.01,6.93,0.0,0.01,316.0,6,5,8,0,7,9,"post_workout, lunch, dinner, snack",100-150g,15.400000000000002,10.0,0.12,Fish,lean_proteins,48.19,0.03,48.73,1.73,60.0,19
"Fish, White, Mixed Species,",lean_proteins,143.0,21.96,0.01,5.85,0.0,0.01,316.0,6,5,8,0,7,9,"post_workout, lunch, dinner, snack",100-150g,15.400000000000002,10.0,0.15,Fish,lean_proteins,61.43,0.03,36.82,1.6,64.0,19
"Fish, White, Mixed Species, Baked Or Broiled",lean_proteins,143.0,21.96,0.01,5.85,0.0,0.01,316.0,6,5,8,0,7,9,"post_workout, lunch, dinner, snack",100-150g,15.400000000000002,10.0,0.15,Fish,lean_proteins,61.43,0.03,36.82,1.6,64.0,19
"Fish, Trout, Baked Or Broiled, Coated",lean_proteins,228.0,22.18,7.79,11.33,0.3,0.14,317.0,4,7,8,1,9,6,"post_workout, lunch, dinner",100-150g,15.358,9.86,0.1,Fish,lean_proteins,38.91,13.67,44.72,2.7,70.0,19
"Chicken Breast, Fried, Coated, Skin / Coating Eaten, From Pre-Cooked",lean_proteins,250.0,20.58,7.21,14.79,0.3,0.12,331.0,4,8,8,1,9,6,"post_workout, lunch, dinner",100-150g,15.305,8.35,0.08,"Chicken, whole pieces",lean_proteins,32.93,11.54,53.24,2.82,76.0,20
"Fish, Swordfish",lean_proteins,231.0,21.89,7.79,11.82,0.3,0.14,348.0,4,7,8,1,9,6,"post_workout, lunch, dinner",100-150g,15.283000000000001,9.61,0.09,Fish,lean_proteins,37.9,13.49,46.05,2.94,77.0,19
"Fish, Carp",lean_proteins,213.0,19.97,7.79,10.72,0.3,0.14,314.0,4,7,8,1,9,6,"post_workout, lunch, dinner",100-150g,15.256,9.52,0.09,Fish,lean_proteins,37.5,14.63,45.3,2.39,77.0,19
"Fish, As To Type, Baked Or Broiled, Coated",lean_proteins,223.0,20.73,7.79,11.67,0.3,0.14,340.0,4,7,8,1,9,6,"post_workout, lunch, dinner",100-150g,15.229,9.43,0.09,Fish,lean_proteins,37.18,13.97,47.1,2.82,62.0,19
"Fish, Pompano,",lean_proteins,244.0,22.96,0.01,16.3,0.0,0.01,296.0,5,7,7,1,9,6,"post_workout, lunch, dinner",100-150g,15.222999999999999,9.41,0.09,Fish,lean_proteins,37.64,0.02,60.12,5.54,66.0,19
"Fish, Pompano, Baked Or Broiled",lean_proteins,244.0,22.96,0.01,16.3,0.0,0.01,296.0,5,7,7,1,9,6,"post_workout, lunch, dinner",100-150g,15.222999999999999,9.41,0.09,Fish,lean_proteins,37.64,0.02,60.12,5.54,66.0,19
"Chicken Drumstick, Baked, Broiled, Or Roasted, Skin Not Eaten, From Raw",lean_proteins,154.0,24.1,0.0,5.67,0.0,0.0,358.0,5,7,7,0,9,6,"post_workout, lunch, dinner, snack",100-150g,15.100000000000001,10.0,0.16,"Chicken, whole pieces",lean_proteins,62.6,0.0,33.14,1.5,129.0,19
"Chicken, As To Part, Baked, Broiled, Or Roasted, Skin Not Eaten",lean_proteins,165.0,27.32,0.0,5.32,0.0,0.0,353.0,5,7,7,0,9,6,"post_workout, lunch, dinner, snack",100-150g,15.100000000000001,10.0,0.17,"Chicken, whole pieces",lean_proteins,66.23,0.0,29.02,1.37,115.0,19
"Chicken Breast, Sauteed, Skin Not Eaten",lean_proteins,176.0,29.62,0.0,5.45,0.0,0.0,353.0,5,7,7,0,9,6,"post_workout, lunch, dinner, snack",100-150g,15.100000000000001,10.0,0.17,"Chicken, whole pieces",lean_proteins,67.32,0.0,27.87,1.01,96.0,19
"Chicken, As To Part, Stewed, Skin Not Eaten",lean_proteins,156.0,26.03,0.0,5.38,0.0,0.0,366.0,5,7,7,0,9,6,"post_workout, lunch, dinner, snack",100-150g,15.100000000000001,10.0,0.17,"Chicken, whole pieces",lean_proteins,66.74,0.0,31.04,1.37,113.0,19
"Chicken, As To Part, Baked, Broiled, Or Roasted, As To Skin Eaten",lean_proteins,165.0,27.32,0.0,5.32,0.0,0.0,353.0,5,7,7,0,9,6,"post_workout, lunch, dinner, snack",100-150g,15.100000000000001,10.0,0.17,"Chicken, whole pieces",lean_proteins,66.23,0.0,29.02,1.37,115.0,19
"Chicken Breast, Grilled Without Sauce, Skin Not Eaten",lean_proteins,176.0,29.62,0.0,5.45,0.0,0.0,353.0,5,7,7,0,9,6,"post_workout, lunch, dinner, snack",100-150g,15.100000000000001,10.0,0.17,"Chicken, whole pieces",lean_proteins,67.32,0.0,27.87,1.01,96.0,19
"Fish, Mackerel, Canned",lean_proteins,156.0,23.19,0.0,6.3,0.0,0.0,379.0,5,7,7,0,9,6,"post_workout, lunch, dinner, snack",100-150g,15.100000000000001,10.0,0.15,Fish,lean_proteins,59.46,0.0,36.35,1.86,79.0,19
"Venison,",lean_proteins,167.0,28.1,0.0,5.26,0.0,0.0,374.0,5,7,7,0,9,6,"post_workout, lunch, dinner, snack",100-150g,15.100000000000001,10.0,0.17,"Lamb, goat, game",other,67.31,0.0,28.35,2.65,88.0,19
"Chicken Breast, Fried, Coated, Skin / Coating Not Eaten, From Raw",lean_proteins,176.0,29.62,0.0,5.45,0.0,0.0,353.0,5,7,7,0,9,6,"post_workout, lunch, dinner, snack",100-150g,15.100000000000001,10.0,0.17,"Chicken, whole pieces",lean_proteins,67.32,0.0,27.87,1.01,96.0,19
"Beef, Steak, Cube",lean_proteins,187.0,28.83,0.0,7.1,0.0,0.0,379.0,5,7,7,0,9,6,"post_workout, lunch, dinner, snack",100-150g,15.100000000000001,10.0,0.15,"Beef, excludes ground",other,61.67,0.0,34.17,2.12,83.0,19
"Chicken, As To Part, Stewed, As To Skin Eaten",lean_proteins,156.0,26.03,0.0,5.38,0.0,0.0,366.0,5,7,7,0,9,6,"post_workout, lunch, dinner, snack",100-150g,15.100000000000001,10.0,0.17,"Chicken, whole pieces",lean_proteins,66.74,0.0,31.04,1.37,113.0,19
"Pork, Chop, Lean Only Eaten",lean_proteins,171.0,28.03,0.0,5.94,0.0,0.0,356.0,5,7,7,0,9,6,"post_workout, lunch, dinner, snack",100-150g,15.100000000000001,10.0,0.16,Pork,other,65.57,0.0,31.26,2.03,71.0,19
"Chicken Breast, Fried, Coated, Skin / Coating Not Eaten, From Pre-Cooked",lean_proteins,176.0,29.62,0.0,5.45,0.0,0.0,353.0,5,7,7,0,9,6,"post_workout, lunch, dinner, snack",100-150g,15.100000000000001,10.0,0.17,"Chicken, whole pieces",lean_proteins,67.32,0.0,27.87,1.01,96.0,19
Beaver,lean_proteins,210.0,34.57,0.0,6.9,0.0,0.0,366.0,5,7,7,0,9,6,"post_workout, lunch, dinner",100-150g,15.100000000000001,10.0,0.16,"Lamb, goat, game",other,65.85,0.0,29.57,2.05,116.0,19
"Chicken Breast, Baked, Coated, Skin / Coating Not Eaten",lean_proteins,176.0,29.62,0.0,5.45,0.0,0.0,353.0,5,7,7,0,9,6,"post_workout, lunch, dinner, snack",100-150g,15.100000000000001,10.0,0.17,"Chicken, whole pieces",lean_proteins,67.32,0.0,27.87,1.01,96.0,19
"Fish, Canned",lean_proteins,156.0,23.19,0.0,6.3,0.0,0.0,379.0,5,7,7,0,9,6,"post_workout, lunch, dinner, snack",100-150g,15.100000000000001,10.0,0.15,Fish,lean_proteins,59.46,0.0,36.35,1.86,79.0,19
"Pork, Chop, As To Fat Eaten",lean_proteins,183.0,27.5,0.0,7.55,0.0,0.0,354.0,5,7,7,0,9,6,"post_workout, lunch, dinner, snack",100-150g,15.100000000000001,10.0,0.15,Pork,other,60.11,0.0,37.13,2.6,71.0,19
"Fish, Cod, Baked Or Broiled, Coated",lean_proteins,152.0,17.29,7.79,5.28,0.3,0.14,377.0,5,7,7,0,9,6,"post_workout, lunch, dinner, snack",100-150g,15.100000000000001,10.0,0.11,Fish,lean_proteins,45.5,20.5,31.26,1.34,57.0,19
"Fish, Anchovy",lean_proteins,210.0,28.89,0.0,9.71,0.0,0.0,3668.0,5,6,7,1,9,6,"post_workout, lunch, dinner",100-150g,15.0,10.0,0.14,Fish,lean_proteins,55.03,0.0,41.61,2.2,85.0,18
"Chicken Breast, Grilled With Sauce, Skin Eaten",lean_proteins,202.0,21.15,7.34,9.15,0.2,5.98,454.0,5,6,7,1,9,6,"post_workout, lunch, dinner",100-150g,15.0,10.0,0.1,"Chicken, whole pieces",lean_proteins,41.88,14.53,40.77,2.1,78.0,18
"Fish, Salmon, Grilled",lean_proteins,259.0,25.92,0.0,16.48,0.0,0.0,288.0,3,8,7,1,9,6,"post_workout, lunch, dinner",100-150g,15.0,10.0,0.1,Fish,lean_proteins,40.03,0.0,57.27,3.76,69.0,18
"Fish, Cod, Baked Or Broiled",lean_proteins,126.0,18.98,0.01,5.04,0.0,0.01,351.0,6,5,7,0,7,9,"post_workout, lunch, dinner, snack",100-150g,15.0,10.0,0.15,Fish,lean_proteins,60.25,0.03,36.0,1.29,62.0,18
"Chicken Breast, Baked, Broiled, Or Roasted With Marinade, Skin Eaten, From Raw",lean_proteins,204.0,25.32,0.31,10.45,0.0,0.28,399.0,4,7,7,1,9,6,"post_workout, lunch, dinner",100-150g,15.0,10.0,0.12,"Chicken, whole pieces",lean_proteins,49.65,0.61,46.1,2.46,94.0,18
"Fish,",lean_proteins,238.0,19.32,6.64,14.52,0.3,0.12,350.0,4,7,8,1,9,6,"post_workout, lunch, dinner",100-150g,14.872,8.24,0.08,Fish,lean_proteins,32.47,11.16,54.91,2.84,56.0,19
"Fish, Salmon,",lean_proteins,274.0,25.4,0.01,18.4,0.0,0.01,294.0,3,8,7,1,9,6,"post_workout, lunch, dinner",100-150g,14.780999999999999,9.27,0.09,Fish,lean_proteins,37.08,0.01,60.44,4.28,69.0,18
"Fish, Salmon, Baked Or Broiled",lean_proteins,274.0,25.4,0.01,18.4,0.0,0.01,294.0,3,8,7,1,9,6,"post_workout, lunch, dinner",100-150g,14.780999999999999,9.27,0.09,Fish,lean_proteins,37.08,0.01,60.44,4.28,69.0,18
